,Data,User,Pesan,Saham,Jam,Tanggal
118,119,panjianom,"Membalas : Wkwk sini ambi kerumh ,di pati
Jauh men om  
Eh nasi pati itu apa ya namanya?",SINI,1:15:59 PM,Monday April 19 2021
119,120,Al Blenk,"Membalas : Jangan dihapus om, mending kalendarnya kasih saya aja. Lumayan buat pajangan di kamar
Wkwk sini ambi kerumh ,di pati",SINI,1:15:31 PM,Monday April 19 2021
120,121,Severinus Utomo,"Membalas : Ga juga saya yakin di sini ada yg ytd porto nya udh naik berkali2 lipat.
Kalau yang masih pegang konstruksi sih yang bagian portonya menangis hu billy wkwkwk",SINI,1:13:16 PM,Monday April 19 2021
121,122,Aldo,"Membalas : Indo bangkrut om kerjanya tutup gap ama halt terus 
        ",INDO,1:12:54 PM,Monday April 19 2021
122,123,panjianom,"Membalas : Ga juga saya yakin di sini ada yg ytd porto nya udh naik berkali2 lipat.
Yes but jumlah nya kurang dari 30% total trader",SINI,1:12:16 PM,Monday April 19 2021
123,124,Billy,"Membalas : Nah mantab, sedikit yg bisa bertahan  
Ga juga saya yakin di sini ada yg ytd porto nya udh naik berkali2 lipat.",SINI,1:11:25 PM,Monday April 19 2021
124,125,Charles Prop,"Membalas : Ihsg merah porto ijo.. Ihsg ijo porto makin ijo.. Nah ini yg bener
Ini biasa main saham ghoib pak ",MAIN,1:09:29 PM,Monday April 19 2021
125,126,Charles Prop,"Membalas : halt   
Indo bangkrut om kerjanya tutup gap ama halt terus ",INDO,1:00:05 PM,Monday April 19 2021
126,127,Jee Satya BERPIKIRLAH JERNIH -W.Buffett-,"Membalas : sama lah berani gak masuk saham yg pbv nya spt bank / arto kan sama gak bisa di analisa wong dah gak wajar.. tp nyata nya te
Ke utara itu namanya  ","ARTO,BANK",12:53:39 PM,Monday April 19 2021
127,128,RBTAN59,"Membalas : Saham uji nyali gak om  
sama lah berani gak masuk   saham yg pbv nya spt bank / arto  kan sama gak bisa di analisa  wong dah gak wajar.. tp nyata nya tetep bisa ada yg cuan   
Membalas : Saya kira tidak perlu membodoh bodohkan orang juga. Selama dengan metode yg digunakan mereka bisa cuan banyak ya berarti mereka
ampun Pak Dhe ke telepasan      ","ARTO,BANK",12:52:18 PM,Monday April 19 2021
128,129,re,"Masih, selama narasinya masih ada arto masih ok . Bank digital menurut saya masih panjang ceritanya","ARTO,BANK",12:49:17 PM,Monday April 19 2021
129,130,brian,Indy parah ya ,INDY,12:39:09 PM,Monday April 19 2021
130,131,qodri,"Membalas : memang aneh tempat 2 kursus belajar saham. kalo memang pinter / jago.. main aja sendiri gak usah cape ngoceh ngajar. collect
wkwkkwk satu lg apa mas inisial dong","MAIN,SATU",12:33:54 PM,Monday April 19 2021
131,132,RBTAN59,"Membalas : ngapain juga di forward ke sini ???
mksd sy spy kalo mau jd investor jgn mau di bodohi.. oleh tempat 2 kursus  ",SINI,12:29:41 PM,Monday April 19 2021
132,133,Jee Satya BERPIKIRLAH JERNIH -W.Buffett-,Kasih... 1 lot  satu lot per saham buat detektor setiap saat jangan dijual hihi,SATU,12:28:34 PM,Monday April 19 2021
133,134,Ami Meidiawan,minta pandangannya dong buat rals para master,RALS,12:28:25 PM,Monday April 19 2021
134,135,RBTAN59,memang aneh tempat 2 kursus belajar saham. kalo memang  pinter / jago.. main aja sendiri  gak usah cape ngoceh ngajar. collect  jasa kursus yg gak sbrapa nilai nya   ,MAIN,12:28:03 PM,Monday April 19 2021
135,136,hmin918,ngapain juga di forward ke sini ???,SINI,12:27:19 PM,Monday April 19 2021
136,137,ChanWi,"Membalas : Photo
Bisa jadi. Direksi ESSA ada jual byk di daerah 400",ESSA,12:17:01 PM,Monday April 19 2021
137,138,RE,Imjs menarik,IMJS,11:55:19 AM,Monday April 19 2021
138,139,Rico,"Halo, kami membutuhkan tanggapan Anda terkait survei terhadap persepsi pembelian mobil di masa pandemi. Untuk responden yang membeli mobil di 2 tahun terakhir atau akan membeli mobil dalam waktu dekat, mohon bantuannya untuk mengisi survei pada tautan berikut https://bit.ly/3uWjVTx. Kami berharap tanggapan Anda dalam membantu riset ini. Terima kasih.

Jika survey ini tidak bisa dibuka di default browser anda, bisa dicoba menggunakan google chrome",MASA,11:46:17 AM,Monday April 19 2021
139,140,Tino,"Membalas : Bunga apa?
Suku bunga acuan ? Rapat dewan  gubernur BI 19-20 april ? To be sure",SURE,11:45:41 AM,Monday April 19 2021
140,141,Oki Oce,"Membalas : Cent support di brapa ya
Ayo dibuka chartnya",CENT,11:40:02 AM,Monday April 19 2021
141,142,Vivi Sari,Cent support di brapa ya,CENT,11:36:36 AM,Monday April 19 2021
142,143,rahmad,cent ikut same yuk arb,"CENT,SAME",11:34:47 AM,Monday April 19 2021
143,144,Jimset,yuk same 500 dulu   ,SAME,11:31:03 AM,Monday April 19 2021
144,145,Tommy Hermes,"Membalas : Iyes? SAME selama belum jebol 500 menurut saya sedang bikin base itu  
Wah di kasih kesempatan tambah muatan nih ci    ",SAME,11:29:19 AM,Monday April 19 2021
145,146,Benhan,"Membalas : Same, emtk bareng koreksinya... Mudah2an cm mau jemput lebih byk lagi penumpang
Mau nurunin penumpang maksudnya?","EMTK,SAME",11:25:31 AM,Monday April 19 2021
146,147,Andrian,"Membalas : Same, emtk bareng koreksinya... Mudah2an cm mau jemput lebih byk lagi penumpang
scma jg, emtk balik 2350 dlu yok biar bisa buyback lg
","EMTK,SAME,SCMA",11:21:07 AM,Monday April 19 2021
147,148,Ratih Estiani,"Same, emtk bareng koreksinya... Mudah2an cm mau jemput lebih byk lagi penumpang   ","EMTK,SAME",11:19:48 AM,Monday April 19 2021
148,149,Tomatto Tomatto,"Membalas : Iyes? SAME selama belum jebol 500 menurut saya sedang bikin base itu  
Bisa di akum cik",SAME,11:19:28 AM,Monday April 19 2021
149,150,Rui :rocket: :speedboat::dancer: ,"Membalas : Bikin base....serok lah....mana cik rui @RuiAuxilia
Iyes? SAME selama belum jebol 500 menurut saya sedang bikin base itu   ",SAME,11:18:03 AM,Monday April 19 2021
150,151,Firdaus,"Membalas : Aku liat banyak yg mulai collect MKNT ... Padahal ga ada gerak masi di 50 aja.  
Ati ati kak, duluan CPRO juga gitu. Eh tidur lagi  ","CPRO,MKNT",11:16:53 AM,Monday April 19 2021
151,152,Queen Ashura,Aku liat banyak yg mulai collect MKNT ... Padahal ga ada gerak masi di 50 aja.  ,MKNT,11:16:08 AM,Monday April 19 2021
152,153,Firdaus,"Membalas : Same gimana pandangannya
Kalo saya liat skarang sih ARB  ",SAME,11:08:08 AM,Monday April 19 2021
153,154,Muhammad Repi,Same gimana pandangannya,SAME,11:07:46 AM,Monday April 19 2021
154,155,Jee Satya BERPIKIRLAH JERNIH -W.Buffett-,"Membalas : Digital mulu mau di goreng pake digital kaya bank digital yang halu pak?
Bukan, maksudnya kalo bikin pabrik kertas atau jualan kertas jualan tisue aja... tetangga muat truk2 an tisue nih  ",BANK,11:05:46 AM,Monday April 19 2021
155,156,nathan,"Membalas : Nggak gua detik an maennya hihi. Kalo gak beres ya tinggal mancing,.. hehe asal omong
Digital mulu mau di goreng pake digital kaya bank digital yang halu pak?  ",BANK,11:04:26 AM,Monday April 19 2021
156,157,Benhan,SAME arb ya,SAME,11:03:18 AM,Monday April 19 2021
157,158,rahmad,apakah cent akan arb,CENT,11:03:14 AM,Monday April 19 2021
158,159,east wind,SAME  ,SAME,11:02:45 AM,Monday April 19 2021
159,160,Yogi,"SDMU jgn sampe ketinggalan, asabri sekali ara gak ada obaat",SDMU,10:54:30 AM,Monday April 19 2021
160,161,Fiant Mahaputra,BRIS yuk bisa 2500,BRIS,10:44:02 AM,Monday April 19 2021
161,162,Dion Su,BFIN skrng termasuk double top ga ya?,BFIN,10:42:51 AM,Monday April 19 2021
162,163,re,"Dibandingin arto sama bank, agro masih murah dan kedepannya masih menjadi misteri bakal jadi ky apa bank digital .
Habis ini beritanya agro sm bris bakal keluar wkwkwk","AGRO,ARTO,BANK,BRIS",10:37:27 AM,Monday April 19 2021
163,164,45$$3 Chandera Husin,Agro... to the moon....   ,AGRO,10:30:59 AM,Monday April 19 2021
164,165,Mic,AGRO BRIS JOSS,"AGRO,BRIS",10:30:48 AM,Monday April 19 2021
165,166,R,"Agro
Buy 1010-1030 
TP 1060-1100
Sl 990",AGRO,10:30:28 AM,Monday April 19 2021
166,167,re,Agro ke 1060 an ya,AGRO,10:09:38 AM,Monday April 19 2021
167,168,Aho Lie,"Kita punya inceran masing2 hrs yakin jgn ikut2an
Membalas : ko Aho cuan di cent sy di mppa jd bisa kejaga dua gawang cuan mua
Amin  ","AMIN,CENT,MPPA",10:07:40 AM,Monday April 19 2021
168,169,RBTAN59,"Membalas :  semoga cuan
ko Aho cuan di cent sy di mppa jd bisa kejaga dua gawang cuan mua   ","CENT,MPPA",10:07:34 AM,Monday April 19 2021
169,170,GumBall,"Membalas : fren. cent keluar dulu dech   
Hahhaa balok nya jgn lupa bawa pak  ","CENT,FREN",10:06:14 AM,Monday April 19 2021
170,171,RBTAN59,iyah sy ogah resiko mending all ini di mppa aja sdh jelas ada kepentingan temasek  watiga  n cocok sikon idulfitri  ,MPPA,10:05:22 AM,Monday April 19 2021
171,172,Aho Lie,"Klo cent beli induk 1780 lot dgn hrg 330 trus dpt r 727 asumsi harga 350 kemungkinan bisa cuan 14 jtann  ini perkiraan
Tp tinggu harga bagus biar cuan mkn tebel sambil Tp tp klo mau didlm juga besar pelusng cuan","CENT,TRUS",10:03:31 AM,Monday April 19 2021
172,173,RBTAN59,"Membalas : Cent tunggu bikin base klo fren keliatan plg tinggi 100 tp berat kyknya
iyah pengendali main gocek tau sdg di incer ritel","CENT,FREN,MAIN",10:03:14 AM,Monday April 19 2021
173,174,Aho Lie,"Membalas : fren. cent keluar dulu dech   
Cent tunggu bikin base klo fren keliatan plg tinggi 100 tp berat kyknya  ","CENT,FREN",10:02:14 AM,Monday April 19 2021
174,175,Aldo,"Membalas : BRIS jebol resistant..... Agro dan BTPS... ntar lagi ngikut naik
Amin smoga bisa Gass trus  ","AGRO,AMIN,BRIS,BTPS",10:00:26 AM,Monday April 19 2021
175,176,45$$3 Chandera Husin,BRIS jebol resistant..... Agro dan BTPS... ntar lagi ngikut naik,"AGRO,BRIS,BTPS",9:59:11 AM,Monday April 19 2021
176,177,RBTAN59,"fren. cent keluar dulu dech   
mppa + muatan  ","CENT,FREN,MPPA",9:58:07 AM,Monday April 19 2021
177,178,Rosabillity,"Membalas : Lebaran siap siap rals
jangan lupa ERAA","ERAA,RALS",9:38:17 AM,Monday April 19 2021
178,179,Tommy Hermes,"Membalas : *PPRO* *RODA* https://ekonomi.bisnis.com/read/20210418/47/1382698/permintaan-pusat-data-melonjak-properti-asia-pasifik-terangkat
Sahamnya Lord Bennix","PPRO,RODA",9:37:47 AM,Monday April 19 2021
179,180,rigeladitya,"Membalas : Lapor. Balok FREN 95 sudah pecah pak  
dicabut pasang pak terus pak..",FREN,9:28:55 AM,Monday April 19 2021
180,181,Sofian,Lebaran siap siap rals,RALS,9:27:25 AM,Monday April 19 2021
181,182,Yu. Ni,ZINC PHP  ,ZINC,9:20:59 AM,Monday April 19 2021
182,183,GumBall,"Membalas : Pecahkan baloknyaaa  
Lapor. Balok FREN 95 sudah pecah pak  ",FREN,9:04:46 AM,Monday April 19 2021
183,184,Erich,"Membalas : Photo
bukannya pola htf rata2 emg gini?   kl break atas rally kl break bawah koreksi",POLA,8:52:18 AM,Monday April 19 2021
184,185,Rays_Man,"Membalas : So they say, but.... Can not believe everything people say, even trusted source you need to ALWAYS verify Gd week ahead frd
indeed.. 
good news can be bad signal at market  ",GOOD,8:51:15 AM,Monday April 19 2021
185,186,Eviros,"Membalas : Pokoke kalau ada yg coba coba mainin mata uang kena semprit dah yg tau cuman pakar diatas pakar
Hukuman mati di korut 
",UANG,8:00:57 AM,Monday April 19 2021
186,187,VIVIE,"Good morning,

Dow climbs 160 points to another record, posts 4th straight week of gains

U.S. stocks rose again on Friday as the market s rally to records carried on amid strong earnings from blue-chip companies as well as solid data signaling a snapback in the economy.

Dow.......34201  +164.7     +0.48%
Nasdaq.14052  +13.6        +0.10%
S&P 500..4186  +15.1        +0.36%
 
FTSE...... .7020   +36.03     +0.52%
Dax........15460   +204.4     +1.34%
CAC........6287    +52.9        +0.85%

Nikkei...29683    +40.7       +0.14%
HSI........29970   +176.6     +0.61%
Shanghai .3427  +27.6       +0.81%
ST Times..3202  +16.99    +0.53%

IDX.....6086.00   +6.76        +0.11%
LQ45.....908.44   -0.77         +0.08%

JAKMIND.....994.92    +3.21     +0.32%
JAKCONS....1659.12   -3.02      -0.18%
JAKTRADE...895.96    +9.55     +1.08%
JAKBIND......971.20     -2.71      -0.28%
JAKAGRI...1533.98     +30.45   +2.03%
JAKFIN.. ....1401.48    -4.23       -0.30%
JAKPROP......348.96    +0.85     +0.24%
JAKINFR...1055.63      +3.04     +0.29%
JAKMANU..1272.79     -1.84      -0.14%   
JAKMINE....1800.93   +35.22   +1.99%
 
Indo10Yr..6.7863 +0.0210   +0.31%
ICBI....310.7819   -0.2083     -0.07%
US10Yr..1.5730    +0.0430   +2.81%
*VIX..........16.25    -0.32         -1.93%*
  
USDIndx .....91.5560  -0.1150   -0.13%
Como Indx...193.21   -0.65        -0.34%
(Core Commodity CRB)
BCOMIN..... .147.41  -1.21        -0.81%

*IndoCDS.... data not available
 (5-yr INOCD5)  
 
*IDR.....14565.00  -50.00   -0.34%*
*Jisdor....14592    -54         -0.37*


Euro.........1.1983  +0.0002  +0.02%


TLKM........23.33      +0.22    +0.95%
(3404)
EIDO...........21.95     +0.10    +0.46%
EEM...........54.35      +0.14    +0.26%

Oil............63.13       -0.24        -0.38%
*Gold .....1780.20    +15.90    +0.90%*
Timah....26640.50  +182.50  +0.69%
Nickel...16162.50    -170.00   -1.04%
 
Coal price.....94.30  +0.80     +0.86%
(Apr/Newcastle) 
Coal price.....92.40  +1.80     +1.99%
(May/Newcastle)
Coal price....71.60   +1.40    +1.99%
(Apr/Rotterdam) 
*Coal price....74.95   +2.75    +3.81%*
(May/ Rotterdam)
 
*CPO(Jul)..3710       +110     +3.06%*
(Source: bursamalaysia.com)             
Corn..........573.75    -3.00      -0.52%
SoybeanOil...54.24 +1.37      +2.59%
Wheat....... 655.00    -0.50      -0.08%

Wood pulp.5462.50  unch     +0%

( *DE*/ *Phintraco(AT)*  19-04-21)
    
*****","BLUE,GOLD,GOOD,INDX,TLKM,WOOD",7:59:37 AM,Monday April 19 2021
187,188,Eko Bawono,"#ARTO. koreksinya lewat dikit 25% 
Ini adalah foto",ARTO,7:47:15 AM,Monday April 19 2021
188,189,DenmasBams,"Disc: ON
Ini adalah foto
Ini adalah foto
Ini adalah foto
Ini adalah foto
Membalas : Photo
CENT most likely continuous bullish. Disc : On
",CENT,6:25:00 AM,Monday April 19 2021
189,190,Eru Yagami,"Membalas : Per pbv kecil tp DER mengkhawatirkan. Bahaya
casenya sama kaya PGAS",PGAS,5:07:24 AM,Monday April 19 2021
