,Data,User,Pesan,Saham,Jam,Tanggal
147,148,RBTAN59,"Membalas : Cent nya yuk d lirik
tunggu info insider koh Aho..    
cent ati2 bisa drop lg di gocek rf main tangan kiri kanan  ","CENT,MAIN",10:21:25 AM,Thursday April 29 2021
148,149,Nanang Eko,"Membalas : saham Bank super power...    
Anti badai pak ",BANK,10:14:19 AM,Thursday April 29 2021
149,150,muriz,Cent nya yuk d lirik,CENT,10:12:51 AM,Thursday April 29 2021
150,151,46 (     ) (Selvia Susilowati),Yang nge hold same beli di 300an pasti senyum nii..termasuk saya ,SAME,10:08:44 AM,Thursday April 29 2021
151,152,Syrf Maulana,SAME akhirnya  ,SAME,10:04:14 AM,Thursday April 29 2021
152,153,Tejo Arum,SAME yuhhhh,SAME,10:00:55 AM,Thursday April 29 2021
153,154,Dane Fernando,Ayo CAKK dibeli,CAKK,9:57:36 AM,Thursday April 29 2021
154,155,RamSeS,Pasti donk Bank,BANK,9:49:44 AM,Thursday April 29 2021
155,156,RBTAN59,saham Bank super power...    ,BANK,9:40:03 AM,Thursday April 29 2021
156,157,Riswanto Yusuf,ANTM <> DOGE,ANTM,9:39:25 AM,Thursday April 29 2021
157,158,Erich,antm jalan ihsg ceria...bole buka lowongan sales antm lg deh kl gini   :rocket::rocket::rocket::green_apple:,ANTM,9:38:55 AM,Thursday April 29 2021
158,159,Riswanto Yusuf,MDKA ANTM = tsubasa misaki,"ANTM,MDKA",9:38:16 AM,Thursday April 29 2021
159,160,Harry Wijaya,"kras
Ini adalah foto",KRAS,9:33:11 AM,Thursday April 29 2021
160,161,Gilbert Kresna,"SMRA ada bad news kah ?
",SMRA,9:09:27 AM,Thursday April 29 2021
161,162,Andika Putra,AYLS ara :rocket:,AYLS,9:02:43 AM,Thursday April 29 2021
162,163,hmin918,itu namanya main 2 kaki,MAIN,8:45:20 AM,Thursday April 29 2021
163,164,Muhammag kuncoro,"Siap  cuan Fren - R lagi lumayan bulan Ramadan..
",FREN,7:13:03 AM,Thursday April 29 2021
164,165,Jafar Sim,"Membalas : Sdh sjk kmrn parkir di - ANTM :tada:
Genial INCO    ","ANTM,INCO",6:37:22 AM,Thursday April 29 2021
165,166,Dimas Nugroho,"Selamat pagi Pak Guru. Izin konsul chart boleh?
TBIG

Apa ini pattern CnH?
Apa sudah break?
Seberapa sering terjadi pullback?
Ini adalah foto",TBIG,6:28:28 AM,Thursday April 29 2021
166,167,ZhaoMin81,"Membalas : Photo
Sdh sjk kmrn parkir di - ANTM :tada:",ANTM,5:34:07 AM,Thursday April 29 2021
167,168,Bayu Anggara,"Membalas : Terima kasih penjelasannya, ada baiknya jika share seperti itu izin atau menjelaskan terlebih dahulu agar tidak salah paham dian
Saya ga share apapun. Cuma membantu mas/mbak yg tanya di atas karena beliau share untuk minta masukan.
",AGAR,4:12:00 AM,Thursday April 29 2021
168,169,Fajar Oktavaria,"Membalas : Itu bukan kode referal tapi kode untuk invite. Justru yg kasih tau mau bantuin yg mau daftar tapi ga punya kodenya. Kaya clubhou
Terima kasih penjelasannya, ada baiknya jika share seperti itu izin atau menjelaskan terlebih dahulu agar tidak salah paham dianggap referal  ",AGAR,4:08:01 AM,Thursday April 29 2021
