Normal,Status
balas average down kali total porto porsi total minus hancur sabar angka bagus perhati moga moga nembus bawah,Positif
rapat,Positif
balas ungsi lancar laju,Positif
balas tumben ungsi,Positif
tumben,Positif
dividen perak dividen payout ratio yield fix,Positif
aksi coal news,Positif
balas astaga buang dividen jelek bentar naik sesuai coal,Positif
kenang biar kenang indah,Positif
diam to moon,Positif
terbang ayo akumulasi minggu beli,Positif
naik signifikan,Positif
fly moon,Positif
balas prospek beli alhamdulillah naik bingung prospek berita,Positif
mencet buy tp hati deg,Positif
balas bandar gocek seram alhasil pindah gocek bandar bikin mules trading enak murni ta mnt cuan,Positif
bursa asia eropa libur copet pd all time high roket meanwhile money wings,Negatif
bawah,Negatif
balas emiten property distribusi hari moga stop distribusi distribusi tawar murah,Negatif
emiten property distribusi hari moga stop distribusi,Negatif
mana after gentlement talk loyo,Negatif
chip downtrend kurang sebab,Negatif
balas invest pilih invest jangka profit ban pbv tinggi susah naik alih kondisi market lawan trading boncos,Negatif
kuat mental barusan cl,Negatif
balas aduh harap kondisi cepat pulih tp anda worst case butuh balikin mod nasib depan dunia saham join ada masuk dunia saham dingin milik minus jadi investasi jangka minus pikir cl investasi jangka khawatir,Negatif
lapkeu jelek hati lapkeu jelek turun,Negatif
balas trading beli pucuk jual boncosnya invest fundamental hancur,Negatif
balas lha tp bilang realisasi swf jelek out alas analisa fundamental alir kaca spion suka kalah angka lapor uang bagus harga langit,Negatif
tp wkr lapkeu salah akuntan audit langsung usaha amburadul parah,Negatif
balas average down kali total porto porsi total minus hancur makan swf,Negatif
average down kali total porto porsi total minus hancur,Negatif
balas cl cl iris kuat turun ni porto untung average down,Negatif
balas dividen perak dividen payout ratio yield fix merah lumayan,Negatif
cum date dividen buang,Negatif
anjlok dividen rp lembar dividen yield bandar info distribusi,Negatif
balas gebuk dividen rumor,Negatif
gebuk,Negatif
astaga buang dividen jelek,Negatif
buka ara arb nasib vvip tukang guyur,Negatif
hati konstruksi hancur rugi lapang proyek mangkrak gaji telat,Negatif
strong bantai tidak punya barang konstruksi tp tega bandar guyur moga sabar,Negatif
pindah bursa crypto,Negatif
balas jebol turun kasih naik istirahat,Negatif
masuk kubur,Negatif
masuk kandang,Negatif
balas sedih lihat kuat naik,Negatif
sedih lihat,Negatif
warning hti distribusi situ nafsu salah salah pom arb high cra masuk ush ikt sangkut sibuk ngopi nonton tunggu stabil fil angka timbang,Negatif
arb,Negatif
banting,Negatif
confirm dotop,Negatif
buang selesai,Negatif
balas gocek bandar bikin mules trading enak murni ta mnt cuan gocek bandar bandar gocek turun murni bandar withdraw fund taruh,Negatif
balas hold average hold aja,Netral
balas moga capai lekas usa buru tutup gap bawah duit iseng taruh,Netral
hold average,Netral
balas pindah aja akumulasi nunggi,Netral
balas gmama biar konsolidasi gas,Netral
balas layak hold bentar rups moga semangat moga baik porto,Netral
balas layak hold dividen porto,Netral
balas minus layak hold solusi baik,Netral
balas viewnya right issue akusissi rs emc rs hold tunggu berita thank you sharingnya,Netral
balas sabar logam logam tunggu timing trading cuan beli goreng loh putus buy hold jempol,Netral
balas masuk akal net ipo next bawa ghost,Positif
back dor listing prospek,Positif
balas ara hati jorok ujung arb ara slow tp ara koreksi bahaya,Positif
balas merah hijau moga indeks hijau tebal hijau tebal hijau moga lipat,Positif
balas hajar bursa sinyal untung merah hijau moga indeks hijau tebal hijau,Positif
hebat,Positif
balas jalan tp masuk strategi valid tp mantap jangka tengah tektok situ tutup porto hijau merah merah cuan,Positif
balas lepas jebol situ tarik minus hijau untung tutup la jalan tp masuk strategi valid tp masuk pullback,Positif
balas faliq ikut selamat porto balik rugi untung,Positif
balas ayo average bawah ayun sedap faliq ikut selamat porto,Positif
balas swing target tunggu corporate action ayo average bawah ayun sedap,Positif
balas hijau atao merah hijau hijau tunggu hijau,Positif
hijau atao merah hijau,Positif
mantap vibration law balas saudara panen gilir,Positif
balas buy tutup sambar naik amat bunyi clang masuk turun,Positif
naik tutup sesi,Positif
menembuss ath,Positif
balas moga symmetrical triangles break moga bullish,Positif
balas cl cuan entrynya,Positif
roket roket roket roket roket roket roket,Positif
pantau,Positif
ara susul,Positif
terbang,Positif
balas kanan kiri ep ep akumulasi bentar ara arb tp terbang,Positif
balas kanan kiri ep akumulasi terbang,Positif
mending dividen,Positif
dividen lembar rp dividen interim rp sisa bagi rp cum apr exdate apr,Positif
serok,Positif
balas halo bang cerah serok,Positif
balas nurut bawa kecuali jatuh bentar cumdate patrick proses akumulasi public,Positif
dividen yield naik,Positif
lumayan tinggi moga,Positif
balas buah hasil party jual terbang pegang,Positif
tp,Positif
lirik,Positif
lirik,Positif
tarik,Positif
ath,Positif
ara,Positif
welcome,Positif
ara,Positif
masuk daftar tunggu candle hijau konstruksi seram,Positif
kuat ex cum,Positif
hijau ayo,Positif
ayo ara,Positif
serok lumayan,Positif
balas bully moga semesta dukung rebound keceng moga dukung,Positif
ath,Positif
salah miss em turun,Negatif
balas arb kali arb uma transaksi arb,Negatif
balas amit arb uma beda ara konsolidasi bahaya,Negatif
balas naik pesat hajar amit arb uma,Negatif
arb,Negatif
balas moga lipat naik pesat hajar,Negatif
hak ms duit bid habis,Negatif
pulang digit,Negatif
arb take profit,Negatif
sayonara,Negatif
tidur,Negatif
arb,Negatif
balas fomo nurut bawa kecuali jatuh jual rugi hold gantung yakin,Netral
biarin digangguin,Netral
wl murah banking,Positif
balas kurang gas coba cek hijau tinggi tinggi sh tinggal naik bnyak lippo group,Positif
balas beli sayang terbang keburu tp bagus cuan sesal salesnya,Positif
balas waaaah ken swikeee huhuhuhu beli beli sayang terbang keburu tp,Positif
balas pantau iring gerak gerak bareng sprt sprt bareng naik turun,Positif
piutang temasek usdjt konversi lembar nilai lembar balas masuk iseng iseng naik pantau iring gerak,Positif
balas masuk iseng iseng naik,Positif
ri curi start kerek,Positif
prediksi tembus syaang tp,Positif
balas invest pilih,Positif
terimakasih insightnya timing masuk marketnya ajar timecycle mohon bimbing na haka haka roket roket roket roket roket roket roket roket roket kakaaaa,Positif
balas marcapnya gerakin signifikan bca,Positif
marcapnya,Positif
balas mini angkat index,Positif
mantab sesuai,Positif
mantap terima kasih insightnya sabar tunggu,Positif
minggu akumulasi ayo broker ritel kanan tinggal tunggu wuss roket roket roket,Positif
balas ara roket roket roket naik ara,Positif
balas posting salah maaf prediksi all attention please turun indeks sek moga banking naik pelan naik indeks cuaca bagus sesuai view amiin,Positif
berita right issue terbang,Positif
balas yoook yoook sobat kumpul ara roket roket roket,Positif
balas tanam bibit yoook yoook sobat kumpul,Positif
tanam bibit,Positif
naeknya pakai vol obat,Positif
waaah ath mudah jam break,Positif
xl diam naik,Positif
wow,Positif
tp done thx,Positif
balas ath cape istirahat mantap serok bawah,Positif
aaaraaa panic buy roket roket roket andd still,Positif
tidak ada obattttt break ath roket roket roket roket roket roket,Positif
yeauyy finally susul samee,Positif
roket,Positif
ayo cincai,Positif
ayo,Positif
ayo balek,Positif
balas ara ara ndarrr,Positif
balas haka bagus gandoss,Positif
ara,Positif
balas haka jossssss,Positif
mini gas,Positif
balas masuk rf beli masuk mantp mudah tutup hijau,Positif
masuk rf beli masuk,Positif
perlahan tp naik naik puncak gunung,Positif
ara,Positif
gas,Positif
epic comeback panic buy modal,Positif
jalan,Positif
ara,Positif
gas,Positif
terbang ads berita bagus,Positif
mantap avd,Positif
yihaa,Positif
balas yes ihns terima kasih target tp,Positif
balas ara edan asa wush,Positif
ara,Positif
ath ayo,Positif
balas break tp,Positif
balas ath ayo ayo,Positif
ath ayo,Positif
balas nyesal naik wajar transaksi bandar borong rela beli iseng profit pasar belah hasil boom bandar ngeri,Positif
selesai konsol terbang,Positif
roket,Positif
wih moga bagger enak angkat all time high,Positif
haka,Positif
balas break,Positif
ara,Positif
ciaamiikkk gilaaaa,Positif
tembus ihns,Positif
balas ramai break tembus,Positif
tembus,Positif
balas ramai break,Positif
balas ramai break hit,Positif
ramai break,Positif
ara,Positif
balas kumat merah darah balas ledak rups,Positif
balas ledak ngebid,Positif
ledak,Positif
balas gas poodle,Positif
gas,Positif
gas main moga,Positif
bangun kubur,Positif
balas elus gembok sabar sabar tos tunggu susul,Positif
ara,Positif
lupa haka cpo hijau,Positif
balas terbang jebol,Positif
bntr ara,Positif
terbang,Positif
to moon,Positif
roket roket,Positif
feeling,Positif
balas mending bnb wushhh roket,Positif
kondisi arb bentuk htf arb sentuh bawah titik breakoutnya,Negatif
balas belah enteng tampilin chart koment ilmu macem erti aduh pesimis depan memmg turun tinggal atur trading your trade and trade you,Negatif
balas susah,Negatif
analisis lanjut turun,Negatif
naik,Negatif
merah,Negatif
balas ara ara,Negatif
balas suka loss kmd ganti sekuritas cuan ngakak pakai bca loss nga sl,Negatif
tik arb,Negatif
balas jual rugi aammsiioong,Negatif
balas arb kali arb uma transaksi arb,Negatif
balas pantau iring gerak gas,Netral
simpan lebaran,Netral
balas keren percaya mantra sabar kunci masuk trading hold cari celah muat,Netral
balas kuat still prediksi salah mantap bawah stay break ath,Netral
balas break bagger muntah sabar hold,Netral
balas break hold,Netral
selamat hold,Netral
balas jual rugi aammsiioong sabar kunci,Netral
balas murah harga utang bayar pajak antri,Positif
beli,Positif
bentar mlm aroma,Positif
ara,Positif
top volume,Positif
serok,Positif
serok,Positif
ara,Positif
gas,Positif
balas pegang berat target bagger ni pegang kmrin ara bagger balas volume ara volume jadi sehat tp disclaimer on pandang,Positif
balas kawal ath,Positif
balas jadinga mending ambil naik,Positif
balas owe copy ilmu focus setia anggap pesona cuan kotos mendung cerah cuan bohong tp neng fokus mantan indah pindah,Positif
balas pohai kenain pasal just kidding pegang makannsiang lauk apa nikmat beda ma cl,Positif
happy cuan sangka arb,Positif
tunggu dividen atao,Positif
balas turun borong rf aman koreksi,Positif
akhirny ara,Positif
balas hajar berkat masinis beliau jaga,Positif
balas pantau kerek trading tuju tgu in banting,Positif
naik,Positif
balas kemari kawan mantap tp,Positif
guyur dx turun murah untung naik,Positif
balas ara kejar bid tipis,Positif
ara kejar,Positif
ara ara big caps,Positif
to moon roket,Positif
beli temasek,Positif
gas,Positif
angkat,Positif
balas jdi koreksi kuat,Positif
ayo kpn,Positif
balas persis lumayan bottom at least tidur nyenyak pegang big serg ma cumen moga cuan lebar,Positif
bagus,Positif
to moon,Positif
balas gin naik cepat kembsli persis lumayan bottom at least tidur nyenyak pegang big,Positif
jjooosss,Positif
minat,Positif
ara,Positif
stonks,Positif
moga makan jual jual,Positif
tembus,Positif
balas ara gas pol mantap cuan bareng,Positif
ara gas pol berani ambil peluang cuan dsalah perhitgn cl cumen tonton,Positif
tunggu emiten dividen cicil,Positif
balas borong bk bk minat,Positif
balas oke oke,Positif
turun bawa naik tinggi,Positif
telat average up nikmat,Positif
bagus,Positif
saat takut serok borong bandar,Positif
balas kena pom sos biar dpat sero,Positif
balas kena pom sos saat takut buy then cuan,Positif
mantap,Positif
balas turun dgj metode simple hajar,Positif
balas ayo turun habis roket roket roket roket roket roket roket roket roket tawar harga harap,Positif
balas trading lupa tp beli,Positif
balas neng mah overdosis,Positif
balas ayo turun habis roket roket roket roket roket roket roket roket roket naik turun,Positif
neng mah,Positif
ayo turun habis roket roket roket roket roket roket roket roket roket roket,Positif
balas lumayan minggu trading,Positif
lumayan minggu,Positif
gas,Positif
manggung,Positif
naik,Positif
borong bk,Positif
gas,Positif
gas sempat serok,Positif
haduh haka buru biarin turun habis roket roket roket kencang,Positif
ara,Positif
ara,Positif
balas patut pantau sinyal terbang tinggi lihat tembus,Positif
roket,Positif
balas gann versi simple lewat death balas gann versi simple lewat death cerita mudah mantan indah,Positif
gann versi simple lewat death roket roket roket roket,Positif
roket roket roket,Positif
balas oke haka gitu araaakan,Positif
balas feeling merah closing oke haka gitu,Positif
gap up katrol,Positif
masuk bagus,Positif
balas jual beli beli,Positif
ambil momen bagus bentar nyusul tunggu,Positif
lippo uang batas usaha baik rugi lippo,Positif
balas tp trakhir hijau,Positif
lihat chart seru pd,Positif
wow kelar ribu sp tinggal pilih suka atao pilih perhati sektor finance reversal bca dump mining naik iring nikel tembus resist aktif moga jangka tengah uptrend cintah ajar bidang ilmu ikut alhamdulillah terimakasih kawan moga ilmu share berkah alir,Positif
sami sami diskusi anggota based on chart ajar dalam chart kombinasi akurat cakep chart banding,Positif
balas trauma neng bolak,Positif
balas haka,Positif
beda lupa hsmp ngeluarin produk skt produk,Positif
balas terimakasih silah tarik analisa senangx uptrend gin moga premature trendnya,Positif
balas silah share analisa bsk mampir dl mantap coba resisten tp support jebol cutloss,Positif
balas thank you tambah daahh,Positif
another minervini neil setup vcp then break out pullback vol rendah close level,Positif
lovers pattern cup handle potensi lanjut bullish trend tembus vol tp hasil tutup ma ma on list ikut overall market,Positif
terima kasih watch depan konsol tahan ma opportunity short term trade volume spike hasil tembus ma ma tarik tahan area dynamic support crs turun positive,Positif
obv bullish divergence ambil,Positif
offernya bid juta enek liat,Positif
balas bullish divergence periode mar,Positif
digital pbv gila bubble,Positif
balas valuasinya gila narasi goreng pakai narasi terbang lumayan kaya,Positif
balas atao northstar atao adek we never know terbang tutup gap puluh,Positif
emiten terbang kaya,Positif
sell on strength aduu naik bang balas power naik bawa ngeliat valuasi ngiler,Positif
balas beli temasek beli sinergi cuan,Positif
matahari beli,Positif
pena fundamental corporate action kuat apa,Positif
balas inside bars gemesnya kehadang ma ma tanda kuat reversal moga bo,Positif
tp neng,Positif
patut pantau sinyal terbang tinggi,Positif
mantap mantap,Positif
break out resisten,Positif
naik tp top buy moge dumped barang,Positif
balas sungkem cici hijau poles kotak harga isi gembok,Positif
happy cuan all lupa,Positif
balas tunggu turun open tutup hijau ngacirr besok mudah,Positif
candle cihuy sikatt,Positif
balas aammpuuunn siaaapp point ramal gaaeesss porto ara,Positif
fillingnya saat nmerah hijau gerak bursa,Positif
sundul pelan pelan,Positif
balas rangka aktif kaka,Positif
rangka aktif,Positif
terbang,Positif
balas terbang semogaaa naik,Positif
balas feeling prediksi break out feeling lihat disclaimer on barang terbang,Positif
ara roket roket roket,Positif
haka,Positif
lupa potensi mantap potensi mantap koreksi,Positif
gas,Positif
in trust,Positif
diam biar bandar,Positif
haka,Positif
duid,Positif
eko bawono jalan,Positif
lumayan copet bentar doang,Positif
ara signal,Positif
next bawah gas,Positif
balas hijau mantap,Positif
ara,Positif
hijau,Positif
balas feeling prediksi break out feeling lihat disclaimer on barang selamat menang hijau,Positif
balas bandar asing jas peluang naik,Positif
pantau done detail aja broker merah pd beli haka,Positif
masuk haka loncat tinggi,Positif
balas jir jual jalan pantes haka asing makan bid bandar asing jas peluang naik,Positif
jir jual jalan pantes haka asing makan bid,Positif
balas aaaraaa roket roket roket jalan selamat,Positif
balas bo ayo ayo akurasi kapten gunners bo flying high,Positif
balas mau tulis bawah tega support kuat moga mantap,Positif
balas feeling closing feeling closing keren feel feeling prediksi break out feeling lihat disclaimer on barang,Positif
balas cuan masuk rekomny,Positif
bikin senyum,Positif
ara,Positif
gas,Positif
haka,Positif
balas barang tp neng macan gas hijau brg sebln tunggu naik,Positif
balas mining ngegasssss akhirnyaaaa barang tp neng macan gas hijau,Positif
mining ngegasssss akhirnyaaaa,Positif
balas kode hambalang,Positif
bo,Positif
lumayan coba cek,Positif
balas feeling closing feeling closing keren feel lihat hijau tp merah demikisn biar nyopet tp arah tetepnaik,Positif
balas msinnya halus krmrn feeling closing feeling closing keren feeling closing dont worry lets see,Positif
gila,Positif
tunggu dividen,Positif
balas fix closing semangaatt ara ndaarr psstt ngebet cuan pakai ilmu extra sabar jaman sideway butuh minggu,Positif
balas fix closing semangaatt ara ndaarr roket roket roket psstt ngebet cuan pakai ilmu cocokmology aahh cocok flag pattern jalan dunnkkk,Positif
balas pagi moga sehat kasih bocor bagus terima kasihh amiiiiin nebak,Positif
pokok jual bukti turun,Negatif
balas lihat sisi fundamental alesan fundamental salah lihat naik fundamental bagus pelit dividen usaha trading emas milik negara sentimen liat gelagat masuk kesini tutup mata batin haka,Negatif
arb,Negatif
balas arah ayo cl bubar,Negatif
ati kena suspend buang barusan kejar,Negatif
vcp volume kecil,Negatif
balas berat banding lihat turun tipis turun tumpang lihat episode atao cari stock,Negatif
balas susah move on gerak tunggu lq turun banding tahan dividen tarik,Negatif
balas ara kejar berat banding lihat,Negatif
bad news ngopi,Negatif
sesat jalan bandar,Negatif
balas berani makan berat,Negatif
balas beli tongkol beli turun scepat kilat sgt bsr masuk,Negatif
sue gue jual murah pd ni,Negatif
balas komfrim sesat sesat kasi koreksi,Negatif
balas komfrim sesat,Negatif
close sehat,Negatif
balas feeling merah closing tunggu tinggal masinis,Negatif
sepi,Negatif
jual jual ni hiya hiya hiya,Negatif
balas tolong prediksi jelek feeling merah closing,Negatif
balas sd december mudah corp lapor tahun oke mudah manager anderson temasek usaha makan gaji buta manager,Negatif
papar sell on news,Negatif
balas ajar lewat level pro gampang buy susah cl salah gampang buy susah sell,Negatif
balas senangx uptrend gin moga premature trendnya kena fibonacci atao golden ratio moga lanjut habis pinokio bar merah wajar volume tipis,Negatif
balas trauma,Negatif
balas close tembus sesat,Negatif
balas lihat hidden bullish dividen dobot macd dividen dobot double bottom tp ragu tau dobot downtrend,Negatif
balas sales eps growth super sigaret kretek kena sentimen cukai ambrol,Negatif
balas offernya bid juta enek liat cantik bd,Negatif
balas skdr pakai isu digital arb digital lupa,Negatif
sinyal jual tutup bawah sila cermat struktur volume,Negatif
balas terbang tutup gap puluh jdi trun bawah panik cl,Negatif
balas beli temasek cocokmology temasek beli shareholder above singapore milik publik gerus drama,Negatif
suspend,Negatif
balas patut pantau sinyal terbang tinggi volume kurang dukung,Negatif
balas kapok,Negatif
gap tutup tambah dobot drama ulang,Negatif
injury time,Negatif
tinggal,Negatif
merah entri atao muat,Negatif
balas ara roket roket roket prediksi arb,Negatif
balas lupa potensi mantap potensi mantap koreksi volume volume susah jebol ma stucked naik tinggi penuh koper dx bq xa,Negatif
balas ngaco bang kena prank,Negatif
manya keras tembus,Negatif
balas ngaco bang semesta dukung,Negatif
balas cuan masuk rekomny ngaco bang,Negatif
hijau susah naik,Negatif
balas lelet keong,Negatif
balas koreksi bear dividen mao masuk invest pakai sl seram takut gaada batas arb anjlok ludes aplg gapake sl,Negatif
balas indikator lucu ni hari coin postnya ara lihat sepi tanda koreksi bear dividen mao masuk invest pakai sl seram,Negatif
balas feeling closing feeling closing keren feel berat lihat lq,Negatif
balas sellm bentuk rambut hold,Netral
balas sesuai jual hold target,Netral
balas bijaksana jual sbagian hold,Netral
balas jual blom smpt beli terbang tp makas yauda rejeki mana trims insightnya tp sisa biarin mana,Netral
balas cup tunggu handlenya kurang bentuk cup sanggup tunggu go ahead,Netral
hati dividen trap habis terjun hold alami cuan banting,Netral
incar dividen mending keep lq patok tahan dividen,Netral
balas ayo kpn sabar,Netral
tunggu sesi,Netral
balas ber target slagi up trand hold keras lama huni porto hold petakilan masuk modal average up kurang optimal profit gembok,Netral
balas bawa kesana vm coba position trading hold keras balik arah atao patah up ber target slagi up trand hold keras lama huni porto,Netral
balas harap jangka trade pribadi hold jangka at least,Netral
balas masuk bagus ngk tunggu breakout tah,Netral
balas jual simpan,Netral
balas langkah baik konversi utang beli strategis ri dst omong andai andai nilai ri stand buy option beli jaman after ri atao jual temasek watiga trust risk gin,Netral
lippo tunggu prospektus aja bnyak ri,Netral
prediksi tunggu,Netral
balas terima kasih watch depan konsol tahan ma bi ma bawah mngkin konsolidasi skitaran ma beli tunggu ma ma,Netral
blom naik colek,Netral
balas candle cihuy sikatt tunggu turun,Netral
balas tunggu,Netral
tunggu,Netral
balas bandar asing jas peluang naik tunggu kasih,Netral
balas junta tanggal detik,Netral
balas ayam naik haka,Positif
balas average atao ambil,Positif
balas kasih diskon girang diskon cashnya kering jual barang alhamdllah porto hijau diskon kring bikin pusing,Positif
balas niat trading investor sangkut ngarep naik setinggi harap cutloss cuan ambil hati,Positif
balas niat trading stock ubah haluan investing loss average niat trading investor sangkut ngarep naik setinggi,Positif
closing mantap profit naik yoy,Positif
asing jual top marketp cap,Positif
balas naik gegara berita ajm haka,Positif
naik gegara berita ajm closing,Positif
ikut arus air skill lincah renang cuan,Positif
balas kurang auptrend uptrend naik kaya,Positif
balas kurang uptrend coba kurang auptrend,Positif
balas beli uptrend turun kurang uptrend coba,Positif
balas serok lepas doang,Positif
serok,Positif
balas hijau hijau pasang cl average,Positif
hijau,Positif
roket roket roket roket roket,Positif
hidup,Positif
ayo habis bid biar tenang,Positif
cl saham terbang ct,Positif
support kuat,Positif
ayo rebound,Positif
balas naik,Positif
balas sesi kena cutloss arb tick arb selamat mantap arb moga mantap arb ara,Positif
lindung bca,Positif
hebat jago,Positif
tahan hijau,Positif
dividen,Positif
dividen cair free tax terima kasih menteri,Positif
balas konstruksi borong,Positif
gas,Positif
jago,Positif
balas buka naik ri goreng selesai ri tuju kalah,Positif
kuat story actionnya right issue planning ipo equity naik kali lipat penetrasi market rilnya ngandalin swf doank bayar utang triliun,Positif
buka naik ri goreng selesai ri tuju,Positif
gwanin naik,Positif
merah terbang tanda ipo,Positif
bersih,Positif
posisi bagus,Positif
balas ath,Positif
ath,Positif
fly,Positif
balas haka ath reason yuknabungsaham,Positif
haka ath,Positif
ayo gas,Positif
haka roket,Positif
naik domestik satu buy cerita turun taking profit naik gagal elliot wave naik,Positif
balas terbang lihat tuju pw capai target akumulasi public mudah manteng,Positif
balas turun moga close bikin candle hammer candle weekly terbang lihat,Positif
potensi rising wedge stocashtic death cross,Positif
turun serok naik beli payment dividen turun naik,Positif
habis jln lihat kebun terbang,Positif
balas hidden dividen atao salah analisa time frame lihat bullish,Positif
balas rumus hidden dividen,Positif
balas hasil bentuk swing high bearish trendnya last candle bentuk candle merah mana te hidden dividen atao salah analisa,Positif
naik,Positif
jago crash bagger beli jual,Positif
dividen serok,Positif
der,Positif
konfirmasi rsi macd koreksi ketemu hidden bullish reg,Positif
resist ath moga breakout,Positif
maaf valid breakout pattern cup,Positif
fenomenal naik slow tp nonstop tunggu pullback kasih eeee gas,Positif
balas proyeksi prospek hati gandrung ekonomi digital swing lihat naik tp tinggi,Positif
balas assalamu alaikum prospek masuk proyeksi prospek hati,Positif
balas breakout atao pullback konsol,Positif
balas assalamu alaikum prospek masuk,Positif
balas cantik ath,Positif
gonta ganti cetak rekor ath dj sp nasdaq ganti,Positif
balas direksi beli berita naik banting,Negatif
telat cl gembel,Negatif
balas pompom teknikal ja,Negatif
balas indonesia hebat sambut rhomadon mana diskon bursa nawarin diskon kasih diskon girang diskon cashnya kering jual barang ratap sedih,Negatif
balas cut your losses secure your capital kompromi kembali rugi tradin rugi hapus big profit big losses wassalam,Negatif
balas tips atas sedih hati silah grafik chart hancur hancur kuat kuat badai coba case tanda reversal langgan dividen jatuh kurang dividen tunggu coals tunggu winter,Negatif
dapat pribadi salah berat tekan bpjs usy kontruksi jelek lk vaksin kurang efektif china nop tengah berani masuk turun berita positif signifikan coba cek txn hari tipis maaf tebar fear tp drpd uap sayang,Negatif
hancurrr closing tanggal closing kuat usa buka tradingnya balas sorry typo gara gara rugi hmmm kemarin,Negatif
balas trading beli naik bayang opportunity loss tunggu cutloss dana beli uptrend cepat rugi entry point pakai analisa bikin trading lempar tanam,Negatif
balas kasih alam pribadi beli average down lumayan turun marketnya segitu downtrend reversal cutloss cek lihat harga plong hati,Negatif
balas turun ayo tungguin,Negatif
balas pikir hikmah suspend drpd anjlok ikut anjlog buka suspend ngeri,Negatif
pikir hikmah suspend drpd anjlok ikut,Negatif
balas bingung isu digital proyeksi lebay mandiri ngeluarin livin prospek,Negatif
balas gaklah hijau deposito bunga potong pjk pph final mil wkkk merah kuat duit kuat tinggal ngopi,Negatif
sangkut crypto marketnya crash jatuh miskin,Negatif
bukti suspand arb,Negatif
cegat semesta moga,Negatif
balas ilmu tingkat cuan tp cl cuan,Negatif
balas hijau jual matahari merah cuaca gerah,Negatif
balas zp net buy arb habis serok ujung naik turun,Negatif
bosennya turun,Negatif
hancur dunia saham pasar kontruksi beli,Negatif
balas batas cl orang orang bandar tunggu cl saat lihat merah bikin senyum sukses,Negatif
balas wis silah hajat hajat duluan minggir tepi ambyar usang hypenya crypto terima atao nyata,Negatif
balas turun atao mantap turun alias dcb inti disiplin cutlo sesi kena cutloss arb tick arb selamat mantap arb ara pusing disiplin,Negatif
mes cl,Negatif
balas rb tinggal rb arb,Negatif
arb,Negatif
rb tinggal rb,Negatif
arb,Negatif
koit,Negatif
serok turun terkadang sabar konsis bikin mes,Negatif
masuk kasih hadiah arb,Negatif
balas so cerdik gain kali lipat korporasi call wall street savy jang goreng value ukur buble pecah,Negatif
balas next jdi,Negatif
balas bersih news arb,Negatif
ipo buka nyerap dana masyarakat investor cape bakar duit kaya ri goreng,Negatif
balas bubar bubar bpjs,Negatif
balas arb hari lupa,Negatif
balas bubar,Negatif
balas bubar arb hari,Negatif
insider trader arb in hari rups dividen laba naik ampir bandar kuasa,Negatif
balas ua bad news,Negatif
jebol bawah,Negatif
area main bawa bawah rendah,Negatif
terjun bebas terjun,Negatif
balas ayo gas break ath volume takut false break turun,Negatif
arah arb,Negatif
balas power of hidden bearish divergence waaahh bakar waaaa feeling closing hijau real bakar lukas,Negatif
balas arb rugi akibat sengketa pajak,Negatif
arb,Negatif
suspend,Negatif
arb,Negatif
rugi,Negatif
balas enteng naik ritel jiper pegang lk rugi turun bandar happy pegang bawah arb,Negatif
banting,Negatif
arb,Negatif
balas bikin sesi arb arb pa ngk moga mantap arb lihat mantap manya,Negatif
balas beda nasib laba bersih laba lesat bikin sesi arb arb pa ngk moga mantap,Negatif
balas beda nasib laba bersih laba lesat,Negatif
balas turun serok naik beli payment dividen turun naik turun ex date payment ngaruh,Negatif
balas sengketa pajak masuk th impairment loss kali tahan buku jelas serap industri turun wajar covid lesu pajak putus,Negatif
balas ni po jual,Negatif
moga tega,Negatif
balas info hee moga trigger fund masukin dana segar market ikutin msci semenjak banting dikeluarin naik dimasukin sideway cenderung bearish,Negatif
balas cutloss hold jangka jangka butuh duit pasar bawah beli sangkut apa duit butuh,Netral
balas trading beli naik hold siy kurang invest jangka siy oke mdhan mantap,Netral
balas cutloss hold jangka jangka,Netral
target price morgan stanley base case bullish case hold,Netral
balas lihat tren pjg naik tp motong suport bpk tetapin berp tolerasi clnya tp masuk gantung bpk kemn ambil berp balas sabar tunggu bawa garis suport bawah miring incer daerah situ cuan gantung kpn masuk kpn konds,Netral
dividen turun mending average tunggu dividen turun,Netral
balas pilih bijak moga suka guyur kecuali hold for longterm,Netral
news eido hijau rebound hijau,Positif
balas rencana muat ri rencana mampir icip icip ri terminal ri,Positif
balas wow break sky high ayo rajin rajin geser biar athnya mana temu,Positif
balas naik biar kelas,Positif
ada technical rebound,Positif
balas break ath potensi naik tinggi break ath kali kali lupa ath kali,Positif
balas cicil kasih koreksi break ath potensi naik tinggi,Positif
balas fyi abs rups ri beli ri sila simpul cicil kasih koreksi,Positif
balas loh bagus fyi abs rups ri beli ri sila simpul,Positif
kasih info usaha kategori growing companies terima kasih,Positif
peduli asing atao lokal joget pasar,Positif
balas telkom indonesia mitratel weighs billion ipo harap kena ara ipo us billion,Positif
suspend,Positif
mai halus pakai ara jilid jilid suspend,Positif
balas tuju ara corporate action belakang disuspend reason untung yaudh fix ara,Positif
balas suspend set kena prikik lancar ara jln kena prikik ara naik turun gas,Positif
balas kena suspend corp action tuju ara corporate action belakang disuspend reason ara,Positif
balas suspend set kena prikik lancar ara jln kena prikik kena suspend corp action,Positif
balas habis bantai keluarin pancing ritel jatuh banyak kecuali scalper te top gainer,Positif
tebar dividen lumayan,Positif
rupslb buyback,Positif
balas frds senyum porto,Positif
balas loncat tutup buy bagi loncat deg degan,Positif
