,Data,User,Pesan,Saham,Jam,Tanggal,Status
114,115,hery,"Membalas : Bank mini yang ngangkat index ya?..
gak akan pernah. BBCA yg angkat","BANK,BBCA",2:57:47 PM,Tuesday April 6 2021,Hapus
115,116,Ardiyan Bagas,BBRI kok gak naik2 ,BBRI,2:57:38 PM,Tuesday April 6 2021,Negatif
116,117,brian,Bank mini yang ngangkat index ya?..,BANK,2:57:22 PM,Tuesday April 6 2021,Hapus
117,118,Humam,"BBKP seminggu diakum YU gede banget, semua broker ritel udah di kanan, tinggal tunggu waktu wuss..:rocket::rocket::rocket:
Ini adalah foto",BBKP,2:56:51 PM,Tuesday April 6 2021,Positif
118,119,Nyangkuter Teh Pucuk,"Membalas : Semoga besok beneran Banking dinaikin. Pelan gpp, yg penting naikin indeks, agar cuaca bagus dan sesuai sama view ini... Amiin
Makasih banyak hu buat insight ilmu sharing nya sangat membantu   ",AGAR,2:56:48 PM,Tuesday April 6 2021,Hapus
119,120,Benhan,"Membalas : Arakan BBKP hyung :rocket::rocket::rocket:
Naik ga sampai 1% mau ARA?  
",BBKP,2:56:11 PM,Tuesday April 6 2021,Positif
120,121,Puspita Wardani,"Membalas : Semoga besok beneran Banking dinaikin. Pelan gpp, yg penting naikin indeks, agar cuaca bagus dan sesuai sama view ini... Amiin
Aamiin",AGAR,2:56:09 PM,Tuesday April 6 2021,Hapus
121,122,Jutha Bram,"Membalas : Saya posting ini di grup saya, kalau salah maafkan. Krn prediksi blm tentu bener: ALL, Attention Please. Penurunan indeks sek
Semoga besok beneran Banking dinaikin. Pelan gpp, yg penting naikin indeks, agar cuaca bagus dan sesuai sama view ini...
Amiin ",AGAR,2:55:53 PM,Tuesday April 6 2021,Positif
122,123,Benhan,"Luar biasa ya SAME, baru juga berita right issue kemarin, langsung terbang aja",SAME,2:55:10 PM,Tuesday April 6 2021,Positif
123,124,Tommy Hermes,"Membalas : yoook yoook sobat bbkp, berkumpul
Arakan BBKP hyung :rocket::rocket::rocket:",BBKP,2:54:25 PM,Tuesday April 6 2021,Positif
124,125,Adam,"Membalas : BBKP tanam bibit ga ya
yoook yoook sobat bbkp, berkumpul",BBKP,2:54:08 PM,Tuesday April 6 2021,Positif
125,126,Tommy Hermes,BBKP tanam bibit ga ya,BBKP,2:53:17 PM,Tuesday April 6 2021,Positif
126,127,Kaanz',"Membalas : Uda 510 pak Ihsg ga kuat ke 6063 Bbkp... Still 515.. Agro 1040 Hari ini prediksi saya salah lagi
Besok mantul bawah   saya stay aja ya  break ATH nanti dulu ","AGRO,BBKP",2:53:00 PM,Tuesday April 6 2021,Netral
127,128,Silfia,"Membalas : Aaaraaa kan ndar! Panic buy!? :rocket::rocket::rocket: Ihsg 6029 andd Bbkp?....Still 510 515
Makin sering di sebut makin lama naik'a",BBKP,2:52:14 PM,Tuesday April 6 2021,Hapus
128,129,Jafar Sim,"Membalas : blum la.. masi 505 plg tingginya
Uda 510 pak 
Ihsg ga kuat ke 6063
Bbkp... Still 515..
Agro 1040
Hari ini prediksi saya salah lagi  ","AGRO,BBKP",2:51:42 PM,Tuesday April 6 2021,Hapus
129,130,Andre Salim,same naeknya pake vol g ada obat,SAME,2:51:41 PM,Tuesday April 6 2021,Positif
130,131,Taupik Rahmat,Waaah same ATH mudahan jam 15 break  ,SAME,2:51:01 PM,Tuesday April 6 2021,Positif
131,132,Chris Tian Tee,xl diem2 naik trus,TRUS,2:49:15 PM,Tuesday April 6 2021,Positif
132,133,den,"Membalas : TP same 510 kena dong
blum la.. masi 505 plg tingginya",SAME,2:48:12 PM,Tuesday April 6 2021,Hapus
133,134,NugrahaJN,TP same 510 kena dong,SAME,2:47:03 PM,Tuesday April 6 2021,Hapus
134,135,Jafar Sim,"Same 500! WOW!
",SAME,2:46:45 PM,Tuesday April 6 2021,Positif
135,136,Jessica,Same TP done 500 . Thx lord,SAME,2:46:39 PM,Tuesday April 6 2021,Positif
136,137,Kaanz',"Membalas : same ga jd ath. cape. mo istirahat
Mantul serok bawah ",SAME,2:46:17 PM,Tuesday April 6 2021,Positif
137,138,Jay Jay,same ga jd ath. cape. mo istirahat,SAME,2:46:04 PM,Tuesday April 6 2021,Hapus
138,139,Puspita Wardani,"Membalas : mungkin cl trus beli bawah wkwkwk
Gpp asal gk beli dipucuk lg  ",TRUS,2:45:50 PM,Tuesday April 6 2021,Hapus
139,140,Jafar Sim,"Aaaraaa kan ndar! Panic buy!? :rocket::rocket::rocket:
Ihsg 6029 andd
Bbkp?....Still 510 515  ",BBKP,2:45:44 PM,Tuesday April 6 2021,Positif
140,141,Ratih Estiani,Dmmx rapi bener yaaa grafiknya di 500-505 seperti ada yg jagaa....aseekk,DMMX,2:45:20 PM,Tuesday April 6 2021,Bingung
141,142,Chris Tian Tee,"Membalas : Yg hr ini CL BNBA nyesel gak ya  
mungkin cl trus beli bawah wkwkwk","BNBA,TRUS",2:45:19 PM,Tuesday April 6 2021,Hapus
142,143,Kaanz',"Membalas : SAME gada obattttt mau break ATH :rocket::rocket::rocket::rocket::rocket::rocket:
   cash mana cash ","CASH,SAME",2:45:03 PM,Tuesday April 6 2021,Hapus
143,144,Benanta,SAME gada obattttt mau break ATH :rocket::rocket::rocket::rocket::rocket::rocket:,SAME,2:43:45 PM,Tuesday April 6 2021,Positif
144,145,Ratih Estiani,Yeauyy finally menyusul dmmx si samee,DMMX,2:43:23 PM,Tuesday April 6 2021,Positif
145,146,Liem Peter,luar biasa sekali SAME hari ini,SAME,2:41:17 PM,Tuesday April 6 2021,Positif
146,147,Chris Tian Tee,jgn bilang bnba baru ara sekali setelah arb 14x kena suspen lagi ,BNBA,2:36:49 PM,Tuesday April 6 2021,Bingung
147,148,Franky Saputra,BKSW :rocket:,BKSW,2:36:16 PM,Tuesday April 6 2021,Positif
148,149,Mic 1 2 3,"Membalas : Mlpl ara ora ara ora ara
Ara ora ora ara ara ora",MLPL,2:36:07 PM,Tuesday April 6 2021,Hapus
149,150,den,same yuk 500.. cincai2 lah,SAME,2:35:12 PM,Tuesday April 6 2021,Positif
150,151,Ardiyan Bagas,RALS Nngikut lppf gak ya,"LPPF,RALS",2:34:24 PM,Tuesday April 6 2021,Hapus
151,152,Mic 1 2 3,Mlpl ara ora ara ora ara,MLPL,2:34:22 PM,Tuesday April 6 2021,Hapus
152,153,den,"Membalas : Ooiiiii bbkp ndar bbkp! Tega niaann   disaat semua saham terbang!
sabar gan.. ada saatnya tpi ntah kpn.. hehe",BBKP,2:33:58 PM,Tuesday April 6 2021,Hapus
153,154,Jimmy,"Membalas : Ooiiiii bbkp ndar bbkp! Tega niaann   disaat semua saham terbang!
Pasti si Om belum jual. Makanya belum terbang (bercanda Om)    ",BBKP,2:33:55 PM,Tuesday April 6 2021,Hapus
154,155,Jafar Sim,"Membalas : Josss terbangkam semua ndarr
Ooiiiii bbkp ndar bbkp! Tega niaann   disaat semua saham terbang!  ",BBKP,2:31:57 PM,Tuesday April 6 2021,Hapus
155,156,Andre Salim,awas ada cctv cnbc di sini,SINI,2:30:05 PM,Tuesday April 6 2021,Hapus
156,157,Yudha,"Membalas :       Kalau keramean ntar batal HTFnya    
Dri jumat lalu uda pgn share chart same yg ada potensi htf... tapi gajadi takut keramean penumpang nnti bandarnya sensi   ",SAME,2:29:15 PM,Tuesday April 6 2021,Hapus
157,158,Mic 1 2 3,"Membalas : same yuk balek 500 lgi
Yukkkss",SAME,2:26:24 PM,Tuesday April 6 2021,Hapus
158,159,Puspita Wardani,MPPA 500 yuk  ,MPPA,2:25:56 PM,Tuesday April 6 2021,Positif
159,160,den,same yuk balek 500 lgi,SAME,2:25:12 PM,Tuesday April 6 2021,Positif
160,161,Mic 1 2 3,"Membalas : ara gak nih RAJA ?
Arakan ndarrr mlpl sama raja nya  ","MLPL,RAJA",2:24:55 PM,Tuesday April 6 2021,Positif
161,162,Mic 1 2 3,"Membalas : MLPL RAJA SAME HRUM HAKA
Joss gandoss","HRUM,MLPL,RAJA,SAME",2:23:55 PM,Tuesday April 6 2021,Positif
162,163,Suyanto SK,ara gak nih RAJA ?,RAJA,2:23:27 PM,Tuesday April 6 2021,Positif
163,164,Mic 1 2 3,"Membalas : MLPL RAJA SAME HRUM HAKA
Jossssss","HRUM,MLPL,RAJA,SAME",2:22:39 PM,Tuesday April 6 2021,Positif
164,165,Yosua Sitompul,Siap laksanakan om cash standby kalau begitu,CASH,2:20:02 PM,Tuesday April 6 2021,Hapus
165,166,Dream Big,Bank Mini kembali ngegas,BANK,2:19:52 PM,Tuesday April 6 2021,Positif
166,167,Puspita Wardani,Yg hr ini CL BNBA nyesel gak ya  ,BNBA,2:19:29 PM,Tuesday April 6 2021,Bingung
167,168,Faliq H,"Membalas : syukron katsiro raja
mantap prof",RAJA,2:16:40 PM,Tuesday April 6 2021,Hapus
168,169,Suyanto SK,"Membalas : Raja, As retracement theory move ke pola 38-23-61, dan ini common pola yg paling banyak terjadi, dan masih sempurna berada dipol
syukron katsiro raja","POLA,RAJA",2:15:29 PM,Tuesday April 6 2021,Hapus
169,170,Aho Lie,"Membalas : Masuk lg td ko 280 pas RF beli CENT saya ikut masuk lg  
Mantp mudah2an tutup ijo",CENT,2:13:16 PM,Tuesday April 6 2021,Positif
170,171,Puspita Wardani,Masuk lg td ko 280 pas RF beli CENT saya ikut masuk lg  ,CENT,2:12:41 PM,Tuesday April 6 2021,Positif
171,172,Anwar S,Target same dimana ya om,SAME,2:12:26 PM,Tuesday April 6 2021,Hapus
172,173,Aho Lie,"Membalas : BNBA nya perlahan tp naik naik ke puncak gunung  
Gak cent lg ","BNBA,CENT",2:12:15 PM,Tuesday April 6 2021,Hapus
173,174,TAUFIQI ROMADHON,"Membalas : LPPF break 1530 ke 1780 cuzz 3000.
Siap pak bos",LPPF,2:11:54 PM,Tuesday April 6 2021,Hapus
174,175,Mic 1 2 3,MLPL RAJA SAME HRUM HAKA,"HRUM,MLPL,RAJA,SAME",2:11:06 PM,Tuesday April 6 2021,Hapus
175,176,Paw Paw,"Membalas : LPPF break 1530 ke 1780 cuzz 3000.
siap",LPPF,2:11:01 PM,Tuesday April 6 2021,Hapus
176,177,Puspita Wardani,BNBA nya perlahan tp naik naik ke puncak gunung  ,BNBA,2:10:59 PM,Tuesday April 6 2021,Positif
177,178,-,"Membalas : margin itu jadi pinjem uang broker dulu ya? brp hari harus byr?
t+2",UANG,2:10:19 PM,Tuesday April 6 2021,Hapus
178,179,den,"Membalas : Cash udah abis  
sisihkan ginjal nya 1 om  ",CASH,2:10:14 PM,Tuesday April 6 2021,Hapus
179,180,Aho Lie,"Membalas : margin itu jadi pinjem uang broker dulu ya? brp hari harus byr?
  ",UANG,2:10:07 PM,Tuesday April 6 2021,Hapus
180,181,Arif Goenawan,"Membalas : Pakai margin   
margin itu jadi pinjem uang broker dulu ya? brp hari harus byr?",UANG,2:09:43 PM,Tuesday April 6 2021,Hapus
181,182,TAUFIQI ROMADHON,"Membalas : ARAkan BNBA
Waduh nyangkut kayakx
",BNBA,2:08:54 PM,Tuesday April 6 2021,Hapus
182,183,Mic 1 2 3,MLPL,MLPL,2:07:38 PM,Tuesday April 6 2021,Hapus
183,184,Aho Lie,"Membalas : Cash udah abis  
Pakai margin   ",CASH,2:07:05 PM,Tuesday April 6 2021,Hapus
184,185,Dream Big,ARAkan BNBA,BNBA,2:06:43 PM,Tuesday April 6 2021,Positif
185,186,Kaanz',"Membalas : yuk
Cash udah abis  ",CASH,2:05:52 PM,Tuesday April 6 2021,Hapus
186,187,Jafar Sim,"Membalas : PYFA MULAI  
Liat chat di grup grup mulai banyak yang yiha yihaa, apakah ini berarti sesuai dengan prediksi pak @JuthaBram , besok 8 april mulai nge gas? Lets see.. Kalau beneran sih, keren banget tuh!",PYFA,2:04:40 PM,Tuesday April 6 2021,Hapus
187,188,Jee Satya Skill Mamonite Utara,"Membalas : BNBA ngegas
Hihi",BNBA,2:03:28 PM,Tuesday April 6 2021,Hapus
188,189,Muhammad Repi,PYFA MULAI  ,PYFA,1:59:54 PM,Tuesday April 6 2021,Positif
189,190,Dream Big,BNBA ngegas,BNBA,1:58:20 PM,Tuesday April 6 2021,Positif
190,191,Petro,"Tins msih merah, ngikut antm sma inco tuh","ANTM,INCO,TINS",1:56:11 PM,Tuesday April 6 2021,Negatif
191,192,Jafar Sim,"SAME epic comeback? @RuiAuxilia @hmasori   siap siap panic buy, seperti nya nih buat modal besok 8 april pak @JuthaBram",SAME,1:54:23 PM,Tuesday April 6 2021,Positif
192,193,Petro,Mapi bru jalan tuh,MAPI,1:54:14 PM,Tuesday April 6 2021,Positif
193,194,den,"Membalas : Arakan MCOR
ok",MCOR,1:54:03 PM,Tuesday April 6 2021,Hapus
194,195,Jessica,Arakan MCOR,MCOR,1:53:28 PM,Tuesday April 6 2021,Positif
195,196,Dream Big,MCOR ngegas,MCOR,1:53:05 PM,Tuesday April 6 2021,Positif
196,197,Adi Putra,"Antm terbang, pasti ads berita bagus",ANTM,1:53:05 PM,Tuesday April 6 2021,Positif
197,198,den,mantap same.. kmrn ud avd  ,SAME,1:51:20 PM,Tuesday April 6 2021,Positif
198,199,Bagus Giant,"Membalas : Same yihaa
Jangan disebut pak",SAME,1:50:59 PM,Tuesday April 6 2021,Hapus
199,200,Imbran Ibnuazis,Same yihaa,SAME,1:49:55 PM,Tuesday April 6 2021,Positif
200,201,Puspita Wardani,"Membalas : Babp ara
Gk jd ARA  ",BABP,1:44:37 PM,Tuesday April 6 2021,Negatif
201,202,nathan,"Membalas : Yes LPPF iHnS makasih pakde
target 3000 baru tp pak",LPPF,1:44:12 PM,Tuesday April 6 2021,Positif
202,203,Tommy Hermes,Yes LPPF iHnS makasih pakde,LPPF,1:43:43 PM,Tuesday April 6 2021,Bingung
203,204,Jay Jay,"Membalas : Babp ara
edan, perasaan tadi 73, uda wush2",BABP,1:42:28 PM,Tuesday April 6 2021,Positif
204,205,Hendra,Babp ara,BABP,1:42:08 PM,Tuesday April 6 2021,Positif
205,206,Jay Jay,LPPF ATH yuk.  ,LPPF,1:41:26 PM,Tuesday April 6 2021,Positif
206,207,nathan,"Membalas : LPPF break 1530 ke 1780 cuzz 3000.
tp di 3000",LPPF,1:40:14 PM,Tuesday April 6 2021,Positif
207,208,den,"Membalas : Same ATH yuk   
yuk",SAME,1:40:07 PM,Tuesday April 6 2021,Positif
208,209,Kaanz',"Same ATH yuk   
",SAME,1:38:06 PM,Tuesday April 6 2021,Positif
209,210,liem Iskandar,"Membalas : Ada temen yg suka fengshui, main saham loss saja, kmd ganti sekuritas akhirnya cuan terus. Ngakak juga
Bisa jadi klu pakai bca loss terus karena nga ada SL
 ",MAIN,1:35:51 PM,Tuesday April 6 2021,Negatif
210,211,RamSeS,"Kyknya bank isinya pemegang sahamnya jd mantap deh
",BANK,1:16:48 PM,Tuesday April 6 2021,Hapus
211,212,Hartono,ada yg tau hasil rups dari BANK,BANK,1:09:33 PM,Tuesday April 6 2021,Hapus
212,213,Jee Satya Skill Mamonite Utara,"Ada temen yg suka fengshui, main saham loss saja, kmd ganti sekuritas akhirnya cuan terus. Ngakak juga  
",MAIN,12:56:46 PM,Tuesday April 6 2021,Hapus
213,214,Farid,"Membalas : Terus jangan nyesal kalau hari ini naik... wajar transaksinya gede dan bandar borong lagi. Relakan saja
Haha iya pak , beli bnba juga iseng aja , dapet profit dari pasar sebelah dan ternyata hasilnya boom , bandarnya memang ngeri  ",BNBA,12:21:48 PM,Tuesday April 6 2021,Positif
214,215,Charles Prop,"Membalas : https://investasi.kontan.co.id/news/bakal-rights-issue-simak-rekomendasi-saham-sarana-meditama-metropolitan-same
RI lagi?",SAME,12:20:06 PM,Tuesday April 6 2021,Hapus
215,216,Angga Bhara,"Akumulasi pak bnba
Ini adalah foto",BNBA,12:18:55 PM,Tuesday April 6 2021,Hapus
216,217,APO  ,"Membalas : Bagger ampe muntah2 yang sabar hold lppf  
Buat yg sabar.. Yg gk sabar bsk gk naik aja ud lgsg curhat di SB  ",LPPF,12:11:32 PM,Tuesday April 6 2021,Hapus
217,218, ,"Jika saya isaac newton. Saya menemukan gaya gravitasi bumi bukan dari apel. Tapi saham.
",BUMI,11:57:24 AM,Tuesday April 6 2021,Hapus
218,219,Fakhri Arsyan,"Membalas : LPPF break 1530 ke 1780 cuzz 3000.
Mau avg up ah pakde, sesuai instruksi pak guru",LPPF,11:54:27 AM,Tuesday April 6 2021,Hapus
219,220,46 (     ) (Selvia Susilowati),"Membalas : Saya SAME kuncinya ilang
Sy jg ilang kuncinya same pakde ",SAME,11:46:01 AM,Tuesday April 6 2021,Hapus
220,221,Shimano Aditya,"Membalas : LPPF break 1530 ke 1780 cuzz 3000.
Bagger ampe muntah2 yang sabar hold lppf  
",LPPF,11:42:37 AM,Tuesday April 6 2021,Netral
221,222,Mic 1 2 3,RAJA berterima kasih kepada ratu dan ratu bilang SAME2 RAJA,RAJA,11:42:28 AM,Tuesday April 6 2021,Hapus
222,223,nathan,"Membalas : LPPF break 1530 ke 1780 cuzz 3000.
hold sampe 3000 pakde",LPPF,11:42:06 AM,Tuesday April 6 2021,Netral
223,224,Faliq H,"Membalas : Saya SAME kuncinya ilang
 ",SAME,11:38:29 AM,Tuesday April 6 2021,Hapus
224,225,Hendro Masori,"Saya SAME kuncinya ilang
   
Males mau bahas. Biarin aja",SAME,11:34:34 AM,Tuesday April 6 2021,Hapus
225,226,Jim,Same ud selesai konsol nya ya siap terbang nih,SAME,11:34:12 AM,Tuesday April 6 2021,Positif
226,227,Doni Tata,"same same na ee waka waka ee
Ini adalah foto",SAME,11:33:51 AM,Tuesday April 6 2021,Hapus
227,228,Yudha,"Membalas : Ntr pak lurah jualan doi baru masuk terus nyangkut.. Ntr di hujat lagi.. Hati2
Dibalesnya nanti aja koh pas member TT wisuda bagger macem agro dulu  ",AGRO,11:32:34 AM,Tuesday April 6 2021,Hapus
228,229,P007_MUHAMAD IKHSAN FIRDAUS_DEPOK,"Membalas : :rocket:nih buat SAME
Gokillll",SAME,11:31:38 AM,Tuesday April 6 2021,Hapus
229,230,WA,:rocket:nih buat SAME,SAME,11:30:39 AM,Tuesday April 6 2021,Positif
230,231,Imbran Ibnuazis,Same,SAME,11:29:35 AM,Tuesday April 6 2021,Hapus
231,232,Dhani,"wih WIIM smoga bs bagger, enak nih angkatnya kalau all time high",WIIM,11:27:08 AM,Tuesday April 6 2021,Positif
232,233,Isal,"Membalas : Eh break juga...
Makasih wiimnya hu billy, ketinggalan lppf saya ",LPPF,11:24:43 AM,Tuesday April 6 2021,Hapus
233,234,Mic 1 2 3,Raja haka,RAJA,11:24:41 AM,Tuesday April 6 2021,Positif
234,235,Jafar Sim,"Hari ini sektor trading jalan, dmmx termasuk trading juga
Ini adalah foto",DMMX,11:24:18 AM,Tuesday April 6 2021,Hapus
235,236,Billy,"Membalas : Wiim?
Eh break juga...",WIIM,11:24:10 AM,Tuesday April 6 2021,Positif
236,237,Dream Big,BBHI ARA,BBHI,11:21:49 AM,Tuesday April 6 2021,Positif
237,238,Jafar Sim,Lppf pak @JuthaBram ciaamiikkk   gilaaaa,LPPF,11:20:25 AM,Tuesday April 6 2021,Positif
238,239,Tommy Hermes,Tembus pola iHnS nih LPPF,"LPPF,POLA",11:19:05 AM,Tuesday April 6 2021,Positif
239,240,Ahmad Rinaldi,selamat yang hold lppf,LPPF,11:18:25 AM,Tuesday April 6 2021,Netral
240,241,hery,waduh LPPF nya   ,LPPF,11:18:24 AM,Tuesday April 6 2021,Hapus
241,242,Severinus Utomo,"Membalas : Wiim?
Bau2 LK bagus entar terbang kayak habis rilis LK Q3 udah gk balik ke harga 400an lagi
",WIIM,11:08:16 AM,Tuesday April 6 2021,Hapus
242,243,Shimano Aditya,"Membalas : Wiim?
Saya ganti roko koh dari hmsp ke wiim  ","HMSP,WIIM",11:06:49 AM,Tuesday April 6 2021,Hapus
243,244,Billy,Wiim?,WIIM,11:03:39 AM,Tuesday April 6 2021,Hapus
244,245,hery,"Membalas : Yg rame itu lppf kalau break 1500   
tembus  
",LPPF,10:56:40 AM,Tuesday April 6 2021,Positif
245,246,Si Maman,Btw dmmx tembus 496 ,DMMX,10:54:26 AM,Tuesday April 6 2021,Positif
246,247,nathan,"Membalas : Yg rame itu lppf kalau break 1500   
Terus ke 2500 ya hu ",LPPF,10:49:00 AM,Tuesday April 6 2021,Positif
247,248,Ary Prabowo,"Membalas : Yg rame itu lppf kalau break 1500   
hit 1500 hu bil",LPPF,10:48:25 AM,Tuesday April 6 2021,Positif
248,249,Lee Khong Huan,"Apakah momentum GIAA menggeliat ?
Ini adalah foto",GIAA,10:47:55 AM,Tuesday April 6 2021,Hapus
249,250,Billy,Yg rame itu lppf kalau break 1500   ,LPPF,10:47:49 AM,Tuesday April 6 2021,Positif
250,251,Dream Big,"Membalas : Berandai andai, mungkinkah ihsg ke 1000 an, dan BBCA jadi saham gocap. Bumi bergoncang
mungkin saja kalo terjadi perang dunia","BBCA,BUMI",10:27:57 AM,Tuesday April 6 2021,Hapus
251,252,Jee Satya Skill Mamonite Utara,"Berandai andai, mungkinkah ihsg ke 1000 an, dan BBCA jadi saham gocap . Bumi bergoncang:watermelon:","BBCA,BUMI",10:26:27 AM,Tuesday April 6 2021,Hapus
252,253,Puspita Wardani,"Membalas : BNBA ARA
Ara atas apa ARA bawah lg  ",BNBA,10:24:02 AM,Tuesday April 6 2021,Hapus
253,254,Vorezky Sianipar,BNBA ARA,BNBA,10:23:44 AM,Tuesday April 6 2021,Positif
254,255,Puspita Wardani,"Membalas : ihsg kumat lg merah darah  
   
Membalas : ada yg tau bank kenapa? tiba2 meledak
Hr ini BANK RUPS",BANK,10:12:05 AM,Tuesday April 6 2021,Positif
255,256,   od    F         ,DMMX confirm untuk naik lagi besok?,DMMX,10:06:16 AM,Tuesday April 6 2021,Hapus
256,257,Fajar Oktavaria,"Membalas : ada yg tau bank kenapa? tiba2 meledak
karna ada yang ngebid di harga itu    ",BANK,10:05:49 AM,Tuesday April 6 2021,Positif
257,258,Lida,"Membalas : Dmmx sekarang 515, saya jual di 430 = rugi 20,5% aammsiioong
Jumat saya jual. Kmrn beli lagi pak. Lihat garis saya kok nurut udah merem beli lagi",DMMX,10:05:36 AM,Tuesday April 6 2021,Bingung
258,259,Fajar Suryo,"Membalas : WSKT 3 tik lagi ARB
mantap",WSKT,10:05:31 AM,Tuesday April 6 2021,Hapus
259,260,Dream Big,WSKT  3 tik lagi ARB,WSKT,10:05:03 AM,Tuesday April 6 2021,Negatif
260,261,P007_MUHAMAD IKHSAN FIRDAUS_DEPOK,"Membalas : ada yg tau bank kenapa? tiba2 meledak
Di pasang bom kali om  ",BANK,10:04:10 AM,Tuesday April 6 2021,Hapus
261,262,Fajar Suryo,mas DMAS,DMAS,10:03:55 AM,Tuesday April 6 2021,Hapus
262,263,Hartono,ada yg tau bank kenapa? tiba2 meledak,BANK,10:03:21 AM,Tuesday April 6 2021,Positif
263,264,wahyudi aja,Moga z same close 470,SAME,10:02:47 AM,Tuesday April 6 2021,Hapus
264,265,Imbran Ibnuazis,Same udah mulai menggeliat lg,SAME,9:57:32 AM,Tuesday April 6 2021,Hapus
265,266,Jafar Sim,"Membalas : @wealth88 saya sih mikirnya gini kak, berhubung dulu kan udah biasa kerja, jadinya kan dapat gaji bulanan alias 1 bulan 1 kali .
    salah satu cara mengatasi FOMO saya, terima kasih cici guru  ",SATU,9:54:48 AM,Tuesday April 6 2021,Hapus
266,267,Fajar Oktavaria,"Membalas : @wealth88 saya sih mikirnya gini kak, berhubung dulu kan udah biasa kerja, jadinya kan dapat gaji bulanan alias 1 bulan 1 kali .
iya nanti nanti aja minggu ini ada yang menarik soalnya buat isi peluru di same nanti   ",SAME,9:54:02 AM,Tuesday April 6 2021,Hapus
267,268,Steven,kija ,KIJA,9:52:58 AM,Tuesday April 6 2021,Hapus
268,269,Jimmy,"Membalas : Bagaimana sebaiknya pak?   , senin jadwal saya CL bbkp pak   @JA168
Semoga sebelum Senin uda jalan. Tadi sih masinisnya uda mulai kasih aba-aba. Moga-moga ga banyak penumpang gelap. Rawan soalnya volume nya tidak besar...",BBKP,9:48:05 AM,Tuesday April 6 2021,Hapus
269,270,P007_MUHAMAD IKHSAN FIRDAUS_DEPOK,"Membalas : Udah digembok semuanya kak siap meluncurrr   
Asikk, semoga kopernya aman ya kak   ",AMAN,9:47:42 AM,Tuesday April 6 2021,Hapus
270,271,Suyanto SK,"Membalas : Dmmx sekarang 515, saya jual di 430 = rugi 20,5% aammsiioong
begitulah cinta, terkadang dia menghangatkan dipagi hari, terkadang dia membakar disiang hari....",DMMX,9:46:58 AM,Tuesday April 6 2021,Hapus
271,272,Benhan,"Membalas : Dmmx sekarang 515, saya jual di 430 = rugi 20,5% aammsiioong
Wah lain kali lebih sabar Pak. Saya TP DMMX tadi di 500 setelah 2 minggu nunggu  ",DMMX,9:46:56 AM,Tuesday April 6 2021,Hapus
272,273,Jafar Sim,"Membalas : Kalau ini diitung rugi bapak salah. Hanya akan memupuk rasa greed makin besar dan besar
Bagaimana sebaiknya pak?   , senin jadwal saya CL bbkp pak   @JA168",BBKP,9:46:48 AM,Tuesday April 6 2021,Hapus
273,274,Herry Dahyatul Kalaby,"Membalas : BACA ngegas
Otw bulan :poodle:",BACA,9:46:27 AM,Tuesday April 6 2021,Positif
274,275,Jimmy,"Membalas : Ssaaabbaaarr ssuuaaabaaarrr   @bismillahcuansabar @Akaruiii
Semoga dibalaskan di BBKP Pak  ",BBKP,9:46:16 AM,Tuesday April 6 2021,Hapus
275,276,Vincent,Bnba dr +600 rb smpe dibawa ke -1jt     ,BNBA,9:45:38 AM,Tuesday April 6 2021,Hapus
276,277,Dream Big,BACA ngegas,BACA,9:45:28 AM,Tuesday April 6 2021,Positif
277,278,Hendro Masori,"Membalas : Dmmx sekarang 515, saya jual di 430 = rugi 20,5% aammsiioong
Kalau ini diitung rugi bapak salah. Hanya akan memupuk rasa greed makin besar dan besar",DMMX,9:45:24 AM,Tuesday April 6 2021,Hapus
278,279,hery,"tuh siapa yg sangkut BNBA
bisa keluar",BNBA,9:45:21 AM,Tuesday April 6 2021,Hapus
279,280,Jimmy,"Membalas : Dmmx sekarang 515, saya jual di 430 = rugi 20,5% aammsiioong
Sabar Pak begitulah kadang terjadi hal demikian (yang sayangnya sering)  ",DMMX,9:44:50 AM,Tuesday April 6 2021,Hapus
280,281,Faliq H,"Membalas : Dmmx sekarang 515, saya jual di 430 = rugi 20,5% aammsiioong
 ",DMMX,9:44:27 AM,Tuesday April 6 2021,Hapus
281,282,Bow,dulu pernah ngalamin juga Pak pas IMAS ga jadi konfirm HTF apa SSP ya saya lupa.. saya jual Jum'atnya itu.. eh Seninnya bablas...   ,IMAS,9:44:23 AM,Tuesday April 6 2021,Hapus
282,283,Puspita Wardani,BNBA nya ngegas   di mainkan MG  ,BNBA,9:43:57 AM,Tuesday April 6 2021,Positif
283,284,Dream Big,BNBA bangun dari kuburan,BNBA,9:43:51 AM,Tuesday April 6 2021,Positif
284,285,Ratih Estiani,"Membalas : *elus"" SAME dalam gembok... sabar.. sabarr...
Hahahah tos pak...sednag mrnunggu sampe menuju 500 menyusul dmmx  ","DMMX,SAME",9:43:27 AM,Tuesday April 6 2021,Positif
285,286,Bow,"Membalas : Sabar adalah koentji   
*elus"" SAME dalam gembok... sabar.. sabarr...",SAME,9:42:32 AM,Tuesday April 6 2021,Hapus
286,287,Dream Big,BBHI ARA,BBHI,9:39:25 AM,Tuesday April 6 2021,Positif
287,288,Rui :rocket: :speedboat::dancer: ,"Membalas : Dmmx sekarang 515, saya jual di 430 = rugi 20,5% aammsiioong
Sabar adalah koentji   ",DMMX,9:39:23 AM,Tuesday April 6 2021,Netral
