Normal,Status
"['makanya', 'teman', 'market', 'sadar', 'day', 'trading', 'zero', 'sum', 'game', 'jadi', 'boncos', 'orang', 'cuan', 'beda', 'beli', 'saham', 'prospek', 'bagus', 'deviden', 'gede', 'eh', 'minggu', 'deviden', 'bbtn', 'wajar', 'out', 'saham', 'bijak', 'manajemen', 'sesuai', 'harap', 'tapi', 'day', 'trading', 'masuk', 'pagi', 'sore', 'jual', 'jual', 'cuan', 'tp', 'rugi', 'cl']",Negatif
"['tapi', 'arb', 'sensi', 'bayang', 'arb']",Negatif
"['balas', 'tim', 'tawar', 'harga', 'ala', 'emak', 'emak', 'senang', 'hu', 'beli', 'ara', 'banting', 'arb', 'pakai', 'margin', 'duh', 'kaya', 'gin', 'haka', 'saham', 'running', 'trade', 'selesai', 'market', 'senggol', 'bacok']",Negatif
"['kl', 'balil', 'arb', 'normal', 'mas', 'pasang', 'ts', 'persen', 'mas']",Negatif
"['ideal', 'nya', 'arb', 'normal', 'tp', 'ya', 'siap', 'arb', 'goyang', 'nya', 'mantap']",Negatif
"['balas', 'ci', 'rui', 'maksud', 'arb', 'simetris', 'ya', 'noted', 'bahas', 'erti', 'maksud', 'arb', 'simetris', 'turun']",Negatif
"['pak', 'arti', 'ini', 'ihsg', 'swing', 'low', 'ya', 'nda', 'turun', 'senin', 'orang', 'haka', 'nya', 'apa', 'mulai', 'masuk', 'fase', 'party', 'sampe', 'juni']",Negatif
"['contoh', 'barusan', 'jadi', 'bbtn', 'dirut', 'tarik', 'orang', 'investor', 'bijak', 'bbtn', 'bagus', 'hubung', 'orang', 'masuk', 'ubah', 'bijak', 'sinergis', 'makanya', 'saham', 'langsung', 'drop', 'sampe', 'lumayan']",Negatif
"['balas', 'mumpung', 'hilang', 'cari', 'opsi', 'ganti', 'nya', 'nah', 'tuju', 'hu', 'ferry', 'saya', 'sih', 'seram', 'arnya', 'simetris', 'nyantai', 'ah', 'arb', 'cl', 'super', 'ketat', 'money', 'management']",Negatif
"['balas', 'ini', 'nih', 'nama', 'cut', 'your', 'loss', 'and', 'protect', 'your', 'profit', 'berkat', 'guru', 'guru', 'benhan', 'semenjak', 'guru', 'sharing', 'alam', 'dapat', 'cut', 'your', 'loss', 'and', 'protect', 'your', 'profit', 'sederhana', 'jaga', 'modal', 'aku', 'salah', 'ajar', 'salah', 'notes', 'salah', 'besar', 'mana', 'asri', 'dkft', 'htf', 'ts', 'sl']",Negatif
"['balas', 'cutloss', 'profit', 'benar', 'maksud', 'pasang', 'stoploss', 'senin', 'mungkin', 'turun', 'nih']",Negatif
"['balas', 'saya', 'coba', 'next', 'trade', 'never', 'average', 'down', 'kalau', 'loss', 'salah', 'masuk', 'ya', 'cepat', 'cari', 'opportunity', 'minervini', 'average', 'down', 'just', 'cut', 'if', 'you', 'pakai', 'wrong', 'decision']",Negatif
"['balas', 'kalau', 'average', 'anda', 'ragu', 'bu', 'saya', 'senin', 'average', 'down', 'harga', 'naik', 'duluan', 'tadi', 'pagi', 'diskusi', 'ama', 'teman', 'via', 'pm', 'bantah', 'ama', 'jelek', 'smra', 'cari', 'second', 'opini']",Negatif
"['saya', 'ragu', 'rakhmad', 'uptren', 'topik', 'pagi', 'adalah', 'average', 'down']",Negatif
"['balas', 'average', 'down', 'hasil', 'break', 'even', 'modal', 'dan', 'butuh', 'minggu', 'nunggu', 'reversalnya', 'di', 'avg', 'down', 'saham', 'beli', 'saham', 'kode', 'saham', 'harga', 'rendah', 'harap', 'naik', 'harga', 'breakevennya', 'sama', 'cutloss', 'saham', 'beli', 'saham', 'harap', 'naik', 'kode', 'saham', 'nya', 'beda', 'karena', 'salah', 'posisi', 'average', 'down', 'pindah', 'saham']",Negatif
"['kalo', 'turun', 'average', 'down', 'bottom']",Negatif
"['sudah', 'paham', 'resiko', 'loss', 'saham', 'tapi', 'susah', 'ambil', 'putus', 'cut', 'loss']",Negatif
"['saya', 'putus', 'assa', 'pinjem', 'kta', 'itu', 'same', 'lubang', 'hitam', 'mending', 'natural', 'wish', 'me', 'luck']",Negatif
"['balas', 'cut', 'lost', 'senin', 'beli', 'asiik', 'biar', 'join', 'ngobrol', 'saya', 'ijin', 'kbag', 'uang', 'cutloss']",Negatif
"['balas', 'saham', 'lppf', 'bingung', 'rangkai', 'ya', 'cut', 'lost', 'senin', 'beli', 'asiik', 'biar', 'join', 'ngobrol']",Negatif
"['balas', 'masih', 'mending', 'sih', 'pinjem', 'bank', 'trading', 'ketimbang', 'margin', 'kalau', 'margin', 'margin', 'call', 'force', 'sell', 'pinjem', 'loh', 'pinjem', 'bank', 'nya', 'dipake', 'trading', 'pakai', 'margin', 'kurang']",Negatif
"['balas', 'saham', 'arb', 'hari', 'ikan', 'wkwk']",Negatif
"['balas', 'anak', 'forex', 'ta', 'nya', 'kuat', 'nih', 'loss', 'forex', 'pahit', 'lossnya', 'sampe', 'ambles', 'sisa', 'leveragenya', 'dashyat', 'puluh', 'sampe', 'ratus', 'kali', 'lipat', 'margin', 'ihsg']",Negatif
"['balas', 'back', 'test', 'kenaikanorpenurunan', 'ex', 'date', 'ss', 'pptx', 'brpt', 'kemarin', 'senang', 'yah']",Negatif
"['sy', 'intensi', 'grs', 'hitam', 'sinyal', 'jual', 'by', 'candle', 'hebat', 'gpl', 'langsung', 'naik', 'sinyal', 'sell', 'baru', 'muncul', 'rabu', 'kamis', 'muncul', 'hammer', 'when', 'to', 'buy', 'ini', 'foto']",Negatif
"['balas', 'td', 'pas', 'hm', 'bahas', 'passion', 'tarik', 'hehe', 'gin', 'arb', 'saat', 'arb', 'market', 'koreksi', 'trader', 'join', 'pasang', 'stoploss', 'jamin', 'aman', 'arb', 'persen', 'asal', 'saham', 'liquid']",Negatif
"['ascending', 'base', 'struktur', 'harga', 'volume', 'bagus', 'hr', 'tarik', 'gila', 'sy', 'khawatir', 'ini', 'foto', 'ini', 'foto']",Negatif
"['balas', 'yup', 'swing', 'low', 'confirmed', 'moga', 'april', 'last', 'chance', 'to', 'buy', 'before', 'start', 'to', 'retest', 'april', 'mei', 'untuk', 'ihsg', 'an', 'bottom', 'nya', 'jutha', 'btw', 'wskt', 'turun', 'lap', 'keu', 'jelek', 'dijagain', 'bandar']",Negatif
"['waduh', 'clra', 'arb', 'hari']",Negatif
"['essa', 'ngamuk']",Negatif
"['bmri', 'bid', 'palsu', 'kuat', 'nanjak']",Negatif
"['balas', 'langsung', 'drop', 'lppf', 'mudik', 'ini', 'maksud', 'kadang', 'analisa', 'ilmu', 'kena', 'prank', 'langsung', 'koit']",Negatif
"['langsung', 'drop', 'lppf', 'mudik']",Negatif
"['balas', 'keinget', 'saham', 'masa', 'om', 'tau', 'cerita', 'kd', 'go', 'private', 'gitu', 'durian', 'runtuh', 'saham', 'kali', 'gagal', 'go', 'private', 'nya', 'harga', 'seru']",Negatif
"['balas', 'keinget', 'saham', 'masa', 'om', 'tau', 'cerita', 'kd', 'go', 'private', 'gitu', 'durian', 'runtuh', 'saham', 'harus', 'lihat', 'produk', 'nya', 'si', 'go', 'private', 'sngt', 'minim', 'prusahaan', 'go', 'private', 'pandemi', 'gin', 'bu']",Negatif
"['balas', 'ya', 'tau', 'mending', 'jauh', 'keinget', 'saham', 'masa', 'om', 'tau', 'cerita', 'kd', 'go', 'private', 'gitu', 'durian', 'runtuh', 'saham']",Negatif
"['balas', 'bbkp', 'gitu', 'bosowa', 'dalam', 'jangan', 'sama', 'bosowa', 'sangka', 'tuh', 'lepas', 'saham', 'pelan', 'kemarin', 'hilang', 'porsi', 'bosowa']",Negatif
"['ccsi', 'kejam', 'right', 'issue', 'bert', 'yglalu', 'masuk', 'kemarin', 'langsung', 'ara', 'langsung', 'arb', 'sungguh']",Negatif
"['balas', 'bakal', 'miris', 'lihat', 'nya', 'bdmn', 'harga', 'sisa', 'bdmn', 'ya', 'jepang', 'masuk', 'angka', 'an', 'banting', 'sampe', 'an', 'kemarin', 'corona', 'wkwkwk']",Negatif
"['balas', 'lihat', 'supirnya', 'sih', 'gampang', 'lihat', 'invest', 'kasih', 'contoh', 'kb', 'bukopin', 'endal', 'bakal', 'miris', 'lihat', 'nya', 'bdmn', 'harga', 'sisa']",Negatif
"['balas', 'lihat', 'supirnya', 'sih', 'gampang', 'lihat', 'invest', 'kasih', 'contoh', 'kb', 'bukopin', 'endal', 'bbkp', 'gitu', 'bosowa', 'dalam', 'jangan', 'sama']",Negatif
"['balas', 'kalo', 'masuk', 'msci', 'kalem', 'bandar', 'ugalan', 'takut', 'satpam', 'gitu', 'takut', 'mg', 'jarang', 'nongol', 'antm']",Negatif
"['balas', 'yang', 'arto', 'jarang', 'tahun', 'emiten', 'growthnya', 'cepat', 'all', 'leading', 'to', 'momen', 'gojek', 'ipo', 'tp', 'pergerankannya', 'curam', 'sesuatu', 'naik', 'cepet', 'turun', 'cepet']",Negatif
"['balas', 'kalo', 'arb', 'masuk', 'harga', 'ken', 'arb', 'jantung', 'takut', 'kuat']",Negatif
"['kalo', 'arb', 'masuk', 'harga', 'ken']",Negatif
"['balas', 'ia', 'nyangkut', 'dosa', 'jual']",Negatif
"['balas', 'tapi', 'kudu', 'ara', 'biar', 'jebol', 'resisten', 'nya', 'biar', 'htf', 'kak', 'ok', 'htf', 'base', 'nya', 'kuat', 'apa', 'imas', 'gagal', 'confirm', 'pattern', 'volume', 'delay', 'minggu', 'rocket', 'rocket', 'rocket']",Negatif
"['baru', 'menit', 'open', 'bbca', 'jual', 'asing', 'awal', 'buruk', 'ihsg']",Negatif
"['ada', 'ihsg', 'sih', 'sedih', 'rasa', 'ghosting']",Negatif
"['balas', 'tapiii', 'bursa', 'merah', 'ihsg', 'merah', 'seengganya', 'ihsg', 'tampil', 'koh', 'merah', 'ya', 'merah', 'senyum', 'awal', 'sakit']",Negatif
"['balas', 'tapiii', 'bursa', 'merah', 'ihsg', 'merah', 'ihsg', 'merah', 'aplikasi', 'protrader', 'langsung', 'bug', 'lihat', 'indeks']",Negatif
"['balas', 'bursa', 'hijau', 'ihsg', 'merah', 'tapiii', 'bursa', 'merah', 'ihsg', 'merah']",Negatif
"['balas', 'arb', 'arb', 'harga', 'saham', 'bagi', 'ss', 'rasio', 'harga', 'saham', 'bagi', 'lot', 'milik', 'kali', 'exdate', 'proses', 'telah', 'hitung', 'atas', 'valid']",Negatif
"['balas', 'exdate', 'ss', 'arb']",Negatif
"['balas', 'sell', 'on', 'news', 'hancur', 'si', 'tia']",Negatif
"['balas', 'karena', 'distribusi', 'ini', 'same', 'kalo', 'sih', 'reakum', 'bikin', 'flag', 'belum', 'selling', 'climaxnya', 'volume', 'turun', 'kemarin', 'rendah']",Negatif
"['balas', 'truk', 'lintang', 'jalan', 'tol', 'putar', 'tanjung', 'harap', 'ribu', 'tuh', 'ikut', 'tren', 'digital', 'sih', 'ihsg', 'stuck', 'coba', 'kapal', 'digital', 'stuck', 'gitu']",Negatif
"['balas', 'lanjut', 'turun']",Negatif
"['inco', 'area', 'demand', 'ngumpul', 'in', 'banget', 'ini', 'foto']",Positif
"['balas', 'photo', 'tentu', 'alas', 'naik', 'yg', 'inkp', 'tkim', 'brpt', 'tpia', 'naik', 'multibagger', 'fundamental', 'bagus', 'lompat', 'laba', 'ratus', 'persen', 'dukung', 'jual', 'naik', 'dst']",Positif
"['balas', 'sales', 'eraa', 'beneran', 'hehe', 'eraa', 'road', 'to', 'moga', 'semesta', 'dukung']",Positif
"['seperti', 'nya', 'cent', 'potensi', 'bentuk', 'cup', 'and', 'handle', 'guru', 'eko', 'bawono', 'pola', 'ssp', 'gagal', 'minggu', 'volume', 'dukung', 'dapat', 'guru', 'time', 'frame', 'ini', 'foto']",Positif
"['hrum', 'kuat', 'ya']",Positif
"['balas', 'ada', 'bank', 'mayapada', 'arb', 'jilid', 'pasca', 'cum', 'date', 'ri', 'padahal', 'pas', 'sentimen', 'bank', 'mini', 'terbang', 'may', 'market', 'ri', 'sukses', 'bagus', 'jaga', 'lihat', 'maret', 'ri', 'maya', 'sempet', 'goreng', 'kencang', 'lo', 'an', 'terbang', 'kak']",Positif
"['balas', 'biasa', 'tuh', 'beli', 'kirain', 'kondisi', 'gin', 'arb', 'ngetem', 'ahaha', 'ya', 'ngetem', 'hari', 'untung', 'ngegoreng']",Positif
"['balas', 'itu', 'volume', 'gede', 'angkat', 'bandar', 'ritel', 'ya', 'apa', 'bandar', 'angkat', 'ara', 'jilid', 'gitu', 'kalo', 'gitu', 'bandar', 'ritel', 'good', 'question', 'keluarin', 'duit', 'gede', 'naikin', 'harga', 'volume', 'suhu', 'kasih', 'pemcerahan']",Positif
"['takut', 'beneran', 'sih', 'tuh', 'kemarin', 'gila']",Positif
"['balas', 'member', 'nyangkut', 'bnba', 'om', 'bahas', 'kalo', 'pas', 'naik', 'omong', 'sih', 'iya', 'nyangkut']",Positif
"['balas', 'pak', 'jebak', 'saham', 'arb', 'hari', 'baik', 'mksdnya', 'dahulu', 'antri', 'bandar', 'opening', 'pasang', 'jual', 'malam', 'sisa', 'doa', 'moga', 'beli']",Positif
"['tt', 'langsung', 'ara']",Positif
"['balas', 'photo', 'buset', 'jantung', 'kuat', 'arb', 'ara']",Positif
"['congrats', 'era', 'ara', 'ini', 'foto']",Positif
"['ikan', 'sesi', 'ara']",Positif
"['candle', 'volume', 'cent', 'candle', 'candle', 'volume', 'nya', 'ya', 'ssp', 'nya']",Positif
"['eraa', 'tinggal', 'kereta', 'rocket', 'rocket']",Positif
"['balas', 'sadar', 'volume', 'lumayan', 'ya', 'tanda', 'harga', 'turun', 'volume', 'beli', 'naik']",Positif
"['balas', 'deviden', 'bbca', 'final', 'rp', 'lembar', 'adjustment', 'kurang', 'deviden', 'interim', 'rp', 'desember', 'sisa', 'rp', 'lembar', 'cum', 'wow', 'naik', 'tahan', 'ya']",Positif
"['deviden', 'bbca', 'final', 'rp', 'lembar', 'adjustment', 'kurang', 'deviden', 'interim', 'rp', 'desember', 'sisa', 'rp', 'lembar', 'cum', 'date', 'april', 'ex', 'date', 'april', 'rec', 'date', 'april', 'payment', 'date', 'april']",Positif
"['balas', 'betul', 'pas', 'fibonacci', 'usaha', 'clover', 'beli', 'harga', 'jebol', 'tarik']",Positif
"['balas', 'cent', 'tarik']",Positif
"['cent', 'tarik']",Positif
"['balas', 'beli', 'ya', 'buy', 'if', 'break', 'nya', 'pas', 'market', 'jalan']",Positif
"['balas', 'cent', 'naik', 'ya', 'semua', 'naik', 'turun', 'dalam', 'ngarep', 'naik']",Positif
"['poly', 'ayo', 'gaes', 'entry', 'jual', 'besok']",Positif
"['balas', 'cent', 'naik', 'ya', 'beli', 'ya']",Positif
"['cent', 'naik', 'ya']",Positif
"['balas', 'cent', 'clover', 'universal', 'tambah', 'milik', 'centratama', 'cent', 'jadi', 'persen', 'entitas', 'anak', 'northstar', 'advisors', 'pte', 'ayo', 'haka']",Positif
"['bksl', 'gas']",Positif
"['balas', 'happy', 'minggu', 'bahas', 'saham', 'kira', 'cent', 'kli', 'untung', 'hepi']",Positif
"['balas', 'cent', 'break', 'minggu', 'confirm', 'ssp', 'wah', 'cent', 'haka', 'member', 'the', 'traders']",Positif
"['balas', 'kata', 'pakde', 'hm', 'break', 'confirm', 'ssp', 'nunggu', 'break', 'ya', 'average', 'up', 'cent', 'break', 'minggu', 'confirm', 'ssp', 'minggu', 'ini', 'lupa', 'baca', 'ya', 'missleading']",Positif
"['balas', 'makin', 'ramai', 'biaya', 'keluar', 'bandar', 'rusak', 'pola', 'betul', 'diomongin', 'ardiyan', 'break', 'cicil', 'all', 'in', 'tunggu', 'candle', 'konfirmasi', 'jum', 'at', 'hitung', 'weekly', 'hubung', 'jum', 'at', 'tanggal', 'merah', 'kamis']",Positif
"['balas', 'cent', 'average', 'up', 'ya', 'boleh', 'tau', 'atur', 'average', 'up']",Positif
"['balas', 'kata', 'pakde', 'hm', 'break', 'confirm', 'ssp', 'nunggu', 'break', 'ya', 'average', 'up', 'minggu', 'ssp', 'weekly', 'daily', 'confirmnya', 'ya', 'kamis', 'average', 'up', 'ya', 'confirm', 'alas', 'pola', 'ri', 'urus']",Positif
"['cent', 'ramai', 'ramai', 'in', 'yaa', 'aho']",Positif
"['balas', 'cent', 'break', 'minggu', 'confirm', 'ssp', 'sy', 'curi', 'start', 'duluan']",Positif
"['balas', 'same', 'ci', 'masih', 'masuk', 'saya', 'tawar', 'ala', 'emak', 'an', 'kak']",Positif
"['balas', 'cent', 'break', 'minggu', 'confirm', 'ssp', 'mantap', 'deh', 'fullcash', 'nunggu', 'ssp', 'nunggu', 'kemarin']",Positif
"['cent', 'break', 'minggu', 'confirm', 'ssp']",Positif
"['balas', 'gd', 'luck', 'haka', 'luck']",Positif
"['wah', 'cent', 'repo']",Positif
"['meneer', 'valid', 'buy', 'ini', 'foto']",Positif
"['seram', 'antm', 'pagar', 'lot']",Positif
"['balas', 'hr', 'cent', 'nya', 'ngegas', 'saya', 'gasss', 'in']",Positif
"['hr', 'cent', 'nya', 'ngegas']",Positif
"['ga', 'plan', 'trading', 'ya', 'beli', 'plan']",Positif
"['balas', 'cent', 'rumournya', 'beli', 'digital', 'colony']",Positif
"['bbri', 'deviden', 'rp', 'eeuuyyy', 'ini', 'foto']",Positif
"['balas', 'cent', 'ri', 'ya', 'udah', 'tanggal', 'nya', 'kah', 'bom', 'tanggal', 'kerek', 'sebentar', 'tanggal', 'ri', 'nya']",Positif
"['wiim', 'ciamik', 'tenan']",Positif
"['caution', 'cent', 'is', 'the', 'buyer', 'for', 'isat', 'tower', 'heard', 'buying', 'at', 'around', 'usdmn', 'this', 'is', 'very', 'good', 'pricing', 'as', 'we', 'are', 'expecting', 'at', 'around', 'usd', 'mn', 'tower', 'sales', 'value', 'positive', 'for', 'isat', 'as', 'strengthens', 'the', 'balance', 'sheet', 'and', 'ample', 'of', 'capital', 'for', 'future', 'spectrum', 'acquisition', 'capex', 'cent', 'announced', 'their', 'plan', 'for', 'ri', 'targeting', 'to', 'issue', 'bn', 'shares']",Positif
"['balas', 'cent', 'nya', 'lupa', 'bo', 'kayak']",Positif
"['usaha', 'fase', 'downtrend', 'brpt', 'coba', 'tembus', 'level', 'psikologis', 'recommendation', 'spec', 'buy', 'target', 'price', 'target', 'price', 'ii', 'stop', 'loss', 'disclaimer', 'credit', 'idx', 'ini', 'foto']",Positif
"['assa', 'terbang', 'ayo']",Positif
"['wood', 'jpfa', 'main', 'haka']",Positif
"['balas', 'essa', 'isu', 'harga', 'amonia', 'naik', 'essa', 'ngegas']",Positif
"['dmmx', 'naik', 'volume', 'pola', 'htf', 'nya', 'gagal', 'ya']",Positif
"['balas', 'bbtn', 'rebound', 'si', 'gais', 'mungkin', 'iya']",Positif
"['balas', 'hmsp', 'bagus', 'ya', 'billy', 'cukai', 'batal']",Positif
"['balas', 'besok', 'hijau', 'tebal', 'bukan', 'ijonya', 'transaksi', 'ihsg', 'hijau', 'emiten', 'bluechip', 'dll', 'bakar']",Negatif
"['balas', 'ihsg', 'hijau', 'transaksi', 'miskin', 'ya', 'bandar', 'rombong', 'ziarah', 'religi', 'bandar', 'dikrangkeng', 'goreng', 'posa', 'myrx', 'tram', 'jgle']",Negatif
"['ihsg', 'hijau', 'transaksi', 'miskin', 'ya', 'bandar', 'rombong', 'ziarah', 'religi']",Negatif
"['balas', 'eraa', 'road', 'to', 'moga', 'semesta', 'dukung', 'sayang', 'semesta', 'dukung']",Negatif
"['balas', 'bnba', 'kunci', 'arb', 'kunci', 'bandar', 'balik', 'lihat', 'harga', 'kaya', 'gitu', 'ritel', 'berani', 'masuk', 'kah']",Negatif
"['balas', 'photo', 'bnba', 'kunci', 'arb', 'kunci', 'bandar']",Negatif
"['balas', 'coba', 'gagal', 'krna', 'jam', 'buka', 'langsung', 'arb', 'nyangkut', 'pasang', 'harga', 'arb', 'kunci', 'langsung', 'lepas', 'kunci', 'sih', 'ya', 'belon', 'buyernya']",Negatif
"['balas', 'yes', 'coba', 'gagal', 'krna', 'jam', 'buka', 'langsung', 'arb', 'nyangkut']",Negatif
"['gak', 'sih']",Negatif
"['balas', 'market', 'ri', 'sukses', 'bagus', 'jaga', 'lihat', 'maret', 'kacau', 'maya', 'total', 'lot', 'hari', 'dagang', 'liat', 'arto', 'ri', 'kemarin', 'ex', 'date', 'kenceng', 'main']",Negatif
"['ada', 'bank', 'mayapada', 'arb', 'jilid', 'pasca', 'cum', 'date', 'ri', 'padahal', 'pas', 'sentimen', 'bank', 'mini', 'terbang', 'mayapada', 'lihat', 'kalem', 'ikut', 'terbang', 'kisar', 'an', 'tuju', 'ri', 'ekspansi', 'bisnis', 'arb', 'jilid', 'sudah', 'ya', 'fl']",Negatif
"['balas', 'begitu', 'tutup', 'bursa', 'langsung', 'masuk', 'order', 'sell', 'harga', 'arb', 'besok', 'hari', 'doa', 'bin', 'harap', 'baik', 'hati', 'jemput', 'biasa', 'tuh', 'beli', 'kirain', 'kondisi', 'gin', 'arb', 'ngetem', 'ahaha']",Negatif
"['balas', 'member', 'nyangkut', 'bnba', 'om', 'bahas', 'saya', 'nyangkut', 'average', 'untung', 'buntung', 'small', 'portion', 'thanks', 'bei', 'tidak ada', 'acara', 'suspend', 'suspenan', 'sempet', 'exit', 'bantai']",Negatif
"['balas', 'olt', 'order', 'hari', 'sama', 'korban', 'arb', 'antri']",Negatif
"['balas', 'photo', 'cuman', 'batas', 'ara', 'kabar', 'ambil', 'jual', 'pucuk']",Negatif
"['pak', 'jebak', 'saham', 'arb', 'hari', 'baik', 'mksdnya', 'dahulu', 'antri', 'bandar']",Negatif
"['balas', 'arb', 'jilid', 'nggak', 'suspend', 'maaf', 'newbie', 'bei', 'mah', 'cuek']",Negatif
"['balas', 'photo', 'salah', 'langkah', 'bandar', 'sadis', 'arb', 'kali', 'puas']",Negatif
"['sy', 'kena', 'bbsi', 'drop', 'pasang', 'sell', 'jam', 'pasang', 'besok', 'an', 'loss', 'untung', 'mm', 'nya', 'aman', 'amsiong']",Negatif
"['balas', 'supirnya', 'keri', 'guru', 'hantam', 'kasih', 'ampun', 'pernah', 'arb', 'wkwk']",Negatif
"['balas', 'photo', 'domestik', 'tindak', 'kompak', 'arb', 'saham', 'ihsg', 'lemah', 'takut', 'broker', 'domestik', 'akun', 'asing']",Negatif
"['rombong', 'kcl', 'korban', 'cut', 'loss']",Negatif
"['balas', 'pakde', 'sektor', 'dijadiin', 'pantau', 'next', 'week', 'banking', 'properti', 'konstruksi', 'bumn', 'besok', 'sangkut', 'wskt', 'sangkut', 'santai', 'bandar', 'habis', 'distribusi', 'tanggal', 'tunggu', 'angkat', 'bahas', 'biar', 'diam', 'dinaikin', 'saham', 'bahas', 'diarb', 'bandar', 'bandar', 'tebar', 'grup', 'hati']",Negatif
"['sayang', 'cent', 'nya', 'close', 'ya']",Negatif
"['ngapain', 'beli', 'antam', 'profit', 'beli', 'ikan', 'hari', 'terima kasih', 'bandar', 'ngehayal']",Negatif
"['antm', 'arb']",Negatif
"['antim', 'arb', 'wkwk']",Negatif
"['balas', 'dpt', 'harga', 'bagus', 'hahaha', 'cicil', 'lot', 'rugi', 'turun']",Negatif
"['ihsg', 'merah', 'goreng', 'cryspy']",Negatif
"['ikan', 'tuh', 'bosan', 'lihat', 'ihsg', 'lesu']",Negatif
"['sepi', 'ihsg']",Negatif
"['balas', 'sdh', 'diam', 'ayo', 'biar', 'senyap', 'biar', 'turun', 'beli', 'gak', 'kasih', 'turun', 'bawah', 'gamat']",Negatif
"['balas', 'betul', 'situ', 'area', 'suportnya', 'cmiww', 'sdh', 'diam', 'ayo', 'biar', 'senyap', 'biar', 'turun', 'beli']",Negatif
"['antm', 'kemarin', 'terbangin', 'indeks', 'beban', 'indeks']",Negatif
"['balas', 'please', 'arb', 'kali']",Negatif
"['balas', 'photo', 'hampir', 'sesal', 'jual']",Negatif
"['hk', 'closing', 'biar', 'aman']",Negatif
"['ihsg', 'nyungsep']",Negatif
"['berani', 'jalanin', 'swf', 'bom']",Negatif
"['balas', 'dalem', 'banget', 'wskt', 'nya', 'untung', 'sempet', 'kemarin', 'kemarin', 'saya', 'lihat', 'ambles', 'ironmen', 'wkwkwk']",Negatif
"['dalem', 'banget', 'wskt', 'nya', 'untung', 'sempet', 'kemarin', 'kemarin']",Negatif
"['wskt', 'rugi', 'benah', 'berita', 'restrukturisasi', 'berita', 'jual', 'tol', 'restrukturisasi', 'himbara']",Negatif
"['balas', 'ya', 'salah', 'sih', 'beli', 'pucuk', 'ga', 'cutloss', 'rugi', 'wskt', 'and', 'swf', 'ngaruh', 'cutloss', 'wskt']",Negatif
"['ya', 'salah', 'sih', 'beli', 'pucuk', 'ga', 'cutloss', 'rugi', 'wskt', 'and', 'swf', 'ngaruh']",Negatif
"['pakde', 'sektor', 'dijadiin', 'pantau', 'next', 'week', 'banking', 'properti', 'konstruksi', 'bumn', 'besok', 'dapag', 'dukung', 'momentum', 'balik', 'coal', 'mining', 'bullish', 'pak', 'konstruksi', 'wskt', 'break', 'jutha', 'turun', 'abise', 'apa', 'ak', 'jual', 'kah', 'loss', 'gila', 'an']",Negatif
"['ihsg', 'hijau', 'sepi', 'iya', 'lemah', 'lesu']",Negatif
"['balas', 'pantau', 'kpal', 'tp']",Negatif
"['balas', 'antm', 'saham', 'latih', 'trading', 'saham', 'cocok', 'poin', 'tp', 'poin', 'tp', 'tp', 'wkwk', 'om', 'antm', 'tins', 'family', 'xlo', 'habis', 'rally', 'point', 'loyo', 'emg', 'pas', 'cap', 'celup']",Negatif
"['minta', 'mudah', 'mampir', 'cent', 'wiim', 'ya', 'gitu']",Negatif
"['balas', 'ga', 'pasang', 'om', 'tp', 'gjtl', 'ckkckckck']",Negatif
"['balas', 'dmmx', 'naik', 'volume', 'pola', 'htf', 'nya', 'gagal', 'ya', 'minggu', 'breakout', 'pola', 'htf', 'gaga']",Negatif
"['ada', 'tau', 'bbca', 'downtrend', 'kira', 'suport', 'dekat', 'dmn', 'ya']",Negatif
"['balas', 'wah', 'sabotase', 'pure', 'bencana']",Negatif
"['balas', 'lha', 'kemarin', 'janji', 'bu', 'nana', 'terima kasih', 'meneer', 'sampe', 'rumah', 'besok', 'pagi', 'baca', 'detail', 'selamat', 'malam', 'istirahat']",Negatif
"['inco', 'area', 'demand', 'ngumpul', 'in', 'banget', 'ini', 'foto']",Positif
"['balas', 'photo', 'tentu', 'alas', 'naik', 'yg', 'inkp', 'tkim', 'brpt', 'tpia', 'naik', 'multibagger', 'fundamental', 'bagus', 'lompat', 'laba', 'ratus', 'persen', 'dukung', 'jual', 'naik', 'dst']",Positif
"['balas', 'sales', 'eraa', 'beneran', 'hehe', 'eraa', 'road', 'to', 'moga', 'semesta', 'dukung']",Positif
"['seperti', 'nya', 'cent', 'potensi', 'bentuk', 'cup', 'and', 'handle', 'guru', 'eko', 'bawono', 'pola', 'ssp', 'gagal', 'minggu', 'volume', 'dukung', 'dapat', 'guru', 'time', 'frame', 'ini', 'foto']",Positif
"['hrum', 'kuat', 'ya']",Positif
"['balas', 'ada', 'bank', 'mayapada', 'arb', 'jilid', 'pasca', 'cum', 'date', 'ri', 'padahal', 'pas', 'sentimen', 'bank', 'mini', 'terbang', 'may', 'market', 'ri', 'sukses', 'bagus', 'jaga', 'lihat', 'maret', 'ri', 'maya', 'sempet', 'goreng', 'kencang', 'lo', 'an', 'terbang', 'kak']",Positif
"['balas', 'biasa', 'tuh', 'beli', 'kirain', 'kondisi', 'gin', 'arb', 'ngetem', 'ahaha', 'ya', 'ngetem', 'hari', 'untung', 'ngegoreng']",Positif
